dummy	family	Toti_Illumina_V1_V2_minitax_BestAln_all_NCBI_genomes_I_1	Toti_Illumina_V1_V2_minitax_BestAln_all_NCBI_genomes_I_2	Toti_Illumina_V1_V2_minitax_BestAln_all_NCBI_genomes_I_3	Toti_Illumina_V1_V2_minitax_BestAln_all_NCBI_genomes_I_4	Toti_Illumina_V1_V2_minitax_BestAln_all_NCBI_genomes_MN_1	Toti_Illumina_V1_V2_minitax_BestAln_all_NCBI_genomes_MN_2	Toti_Illumina_V1_V2_minitax_BestAln_all_NCBI_genomes_MN_3	Toti_Illumina_V1_V2_minitax_BestAln_all_NCBI_genomes_MN_4	Toti_Illumina_V1_V2_minitax_BestAln_all_NCBI_genomes_Z_1	Toti_Illumina_V1_V2_minitax_BestAln_all_NCBI_genomes_Z_2	Toti_Illumina_V1_V2_minitax_BestAln_all_NCBI_genomes_Z_3	Toti_Illumina_V1_V2_minitax_BestAln_all_NCBI_genomes_Z_4	Toti_Illumina_V1_V3_minitax_BestAln_all_NCBI_genomes_I_1	Toti_Illumina_V1_V3_minitax_BestAln_all_NCBI_genomes_I_2	Toti_Illumina_V1_V3_minitax_BestAln_all_NCBI_genomes_I_3	Toti_Illumina_V1_V3_minitax_BestAln_all_NCBI_genomes_I_4	Toti_Illumina_V1_V3_minitax_BestAln_all_NCBI_genomes_MN_1	Toti_Illumina_V1_V3_minitax_BestAln_all_NCBI_genomes_MN_2	Toti_Illumina_V1_V3_minitax_BestAln_all_NCBI_genomes_MN_3	Toti_Illumina_V1_V3_minitax_BestAln_all_NCBI_genomes_MN_4	Toti_Illumina_V1_V3_minitax_BestAln_all_NCBI_genomes_Q_1	Toti_Illumina_V1_V3_minitax_BestAln_all_NCBI_genomes_Q_2	Toti_Illumina_V1_V3_minitax_BestAln_all_NCBI_genomes_Q_3	Toti_Illumina_V1_V3_minitax_BestAln_all_NCBI_genomes_Z_1	Toti_Illumina_V1_V3_minitax_BestAln_all_NCBI_genomes_Z_2	Toti_Illumina_V1_V3_minitax_BestAln_all_NCBI_genomes_Z_3	Toti_Illumina_V1_V3_minitax_BestAln_all_NCBI_genomes_Z_4	Toti_Illumina_V3_V4_minitax_BestAln_all_NCBI_genomes_I_1	Toti_Illumina_V3_V4_minitax_BestAln_all_NCBI_genomes_I_2	Toti_Illumina_V3_V4_minitax_BestAln_all_NCBI_genomes_I_3	Toti_Illumina_V3_V4_minitax_BestAln_all_NCBI_genomes_I_4	Toti_Illumina_V3_V4_minitax_BestAln_all_NCBI_genomes_MN_1	Toti_Illumina_V3_V4_minitax_BestAln_all_NCBI_genomes_MN_2	Toti_Illumina_V3_V4_minitax_BestAln_all_NCBI_genomes_MN_3	Toti_Illumina_V3_V4_minitax_BestAln_all_NCBI_genomes_MN_4	Toti_Illumina_V3_V4_minitax_BestAln_all_NCBI_genomes_Z_1	Toti_Illumina_V3_V4_minitax_BestAln_all_NCBI_genomes_Z_2	Toti_Illumina_V3_V4_minitax_BestAln_all_NCBI_genomes_Z_3	Toti_Illumina_V3_V4_minitax_BestAln_all_NCBI_genomes_Z_4	Toti_Illumina_WGS_minitax_BestAln_all_NCBI_genomes_I_1	Toti_Illumina_WGS_minitax_BestAln_all_NCBI_genomes_I_2	Toti_Illumina_WGS_minitax_BestAln_all_NCBI_genomes_I_3	Toti_Illumina_WGS_minitax_BestAln_all_NCBI_genomes_I_4	Toti_Illumina_WGS_minitax_BestAln_all_NCBI_genomes_MN_1	Toti_Illumina_WGS_minitax_BestAln_all_NCBI_genomes_MN_2	Toti_Illumina_WGS_minitax_BestAln_all_NCBI_genomes_MN_3	Toti_Illumina_WGS_minitax_BestAln_all_NCBI_genomes_MN_4	Toti_Illumina_WGS_minitax_BestAln_all_NCBI_genomes_Q_1	Toti_Illumina_WGS_minitax_BestAln_all_NCBI_genomes_Q_2	Toti_Illumina_WGS_minitax_BestAln_all_NCBI_genomes_Q_3	Toti_Illumina_WGS_minitax_BestAln_all_NCBI_genomes_Q_4	Toti_Illumina_WGS_minitax_BestAln_all_NCBI_genomes_Z_1	Toti_Illumina_WGS_minitax_BestAln_all_NCBI_genomes_Z_2	Toti_Illumina_WGS_minitax_BestAln_all_NCBI_genomes_Z_3	Toti_Illumina_WGS_minitax_BestAln_all_NCBI_genomes_Z_4	Toti_ONT_V1_V9_minitax_BestAln_all_NCBI_genomes_I_1	Toti_ONT_V1_V9_minitax_BestAln_all_NCBI_genomes_I_2	Toti_ONT_V1_V9_minitax_BestAln_all_NCBI_genomes_I_3	Toti_ONT_V1_V9_minitax_BestAln_all_NCBI_genomes_I_4	Toti_ONT_V1_V9_minitax_BestAln_all_NCBI_genomes_MN_1	Toti_ONT_V1_V9_minitax_BestAln_all_NCBI_genomes_MN_2	Toti_ONT_V1_V9_minitax_BestAln_all_NCBI_genomes_MN_3	Toti_ONT_V1_V9_minitax_BestAln_all_NCBI_genomes_MN_4	Toti_ONT_V1_V9_minitax_BestAln_all_NCBI_genomes_Z_1	Toti_ONT_V1_V9_minitax_BestAln_all_NCBI_genomes_Z_2	Toti_ONT_V1_V9_minitax_BestAln_all_NCBI_genomes_Z_3	Toti_ONT_V1_V9_minitax_BestAln_all_NCBI_genomes_Z_4	Toti_PacBio_V1_V9_minitax_BestAln_all_NCBI_genomes_I_1	Toti_PacBio_V1_V9_minitax_BestAln_all_NCBI_genomes_I_2	Toti_PacBio_V1_V9_minitax_BestAln_all_NCBI_genomes_I_3	Toti_PacBio_V1_V9_minitax_BestAln_all_NCBI_genomes_I_4	Toti_PacBio_V1_V9_minitax_BestAln_all_NCBI_genomes_MN_1	Toti_PacBio_V1_V9_minitax_BestAln_all_NCBI_genomes_MN_2	Toti_PacBio_V1_V9_minitax_BestAln_all_NCBI_genomes_MN_3	Toti_PacBio_V1_V9_minitax_BestAln_all_NCBI_genomes_MN_4	Toti_PacBio_V1_V9_minitax_BestAln_all_NCBI_genomes_Z_1	Toti_PacBio_V1_V9_minitax_BestAln_all_NCBI_genomes_Z_2	Toti_PacBio_V1_V9_minitax_BestAln_all_NCBI_genomes_Z_3	Toti_PacBio_V1_V9_minitax_BestAln_all_NCBI_genomes_Z_4
TRUE	Prevotellaceae	168	151	127	236	182	190	233	207	53	56	58	92	1836	166	910	5	1017	1258	1	756	2983	3302	8168	159	58	1770	4	3	4	1	2	2	8	5	1	3	4	6	2	626	1583	787	557	851	835	573	422	3199	2808	2806	2606	2008	867	973	500	57	12	75	51	0	75	35	39	3	1	34	4	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Prochlorococcaceae	0	0	0	0	1	1	0	0	0	0	0	0	10	0	14	1	22	5	0	17	7	5	1	1	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	29	53	16	31	60	19	18	31	20	4	12	14	33	45	35	27	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Prochlorotrichaceae	1	2	2	1	1	0	0	2	4	1	1	0	1	0	0	0	1	2	0	8	9	6	1	4	2	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	3	4	0	0	1	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Prolixibacteraceae	0	0	0	0	0	0	0	0	0	0	0	0	2	0	3	0	0	3	0	1	5	6	4	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	24	30	21	11	20	9	10	10	29	21	31	33	19	16	7	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Promicromonosporaceae	0	0	0	0	0	0	2	0	0	0	0	0	5	0	4	0	7	2	0	14	0	1	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	128	274	192	140	384	131	177	146	4	3	3	6	205	139	137	116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Propionibacteriaceae	2	1	0	1	7	0	16	2	1	0	6	7	14	1	19	0	22	10	0	25	18	31	9	6	12	11	0	0	0	0	1	1	3	7	0	0	0	0	1	207	478	268	211	572	244	572	224	20	26	18	56	327	266	207	328	1	1	4	2	0	0	5	2	1	0	10	1	0	0	0	0	0	0	0	0	1	1	0	1
TRUE	Proteinivoraceae	0	0	0	1	0	0	0	0	0	0	0	0	0	0	27	0	21	0	0	3	4	2	1	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	16	40	16	14	13	18	15	18	9	9	12	8	22	13	13	10	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Pseudanabaenaceae	2	1	2	1	1	1	0	0	1	1	0	0	37	1	12	0	30	11	0	32	22	14	2	2	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	15	40	15	17	36	15	19	12	8	5	2	8	26	10	8	14	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Pseudoalteromonadaceae	0	0	1	0	0	0	1	0	0	0	1	0	2	0	120	0	104	1	0	9	2	4	6	2	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	79	157	86	91	85	78	56	59	88	77	82	72	118	74	61	45	1	0	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Pseudobdellovibrionaceae	0	0	0	0	0	0	0	0	0	0	0	1	2	0	1	0	1	0	0	1	0	1	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	7	20	5	4	13	4	2	7	5	1	6	6	5	6	5	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Pseudomonadaceae	0	0	1	0	1	0	3	0	2	0	2	6	3	0	44	0	8	1	0	22	31	9	8	40	41	1	0	1	2	0	3	0	3	2	1	1	1	0	3	535	1121	622	542	1447	745	587	536	285	198	343	394	890	654	546	475	12	6	28	11	1	25	9	7	4	2	47	2	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Pseudonocardiaceae	2	0	1	1	1	0	6	0	0	0	1	1	61	4	13	1	70	42	0	32	49	38	16	6	4	49	0	1	0	0	1	2	1	5	1	0	0	0	1	296	701	443	293	904	341	731	409	79	38	63	107	564	400	404	525	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
TRUE	Psychromonadaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	84	49	55	62	61	38	35	13	9	9	8	40	28	25	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Puniceicoccaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	5	5	2	2	1	3	2	0	2	4	0	8	7	7	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Pyrinomonadaceae	2	0	0	0	0	0	0	0	0	0	0	0	3	0	1	0	2	0	0	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	2	0	0	0	1	0	1	1	2	3	2	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Raineyaceae	0	0	0	0	0	0	0	0	1	0	0	0	1	0	6	0	3	4	0	1	0	2	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	0	2	0	3	1	7	3	4	2	2	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Reichenbachiellaceae	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	1	0	1	3	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	4	25	4	5	13	24	5	8	9	7	5	5	20	20	29	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Rhizobiaceae	7	3	17	15	15	11	17	7	1	1	2	8	59	4	237	0	175	41	1	80	32	33	28	13	10	78	0	3	0	0	2	3	1	4	2	1	2	1	0	282	659	437	298	846	455	356	423	85	65	90	162	582	399	372	261	0	0	0	1	0	1	2	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Rhodanobacteraceae	2	2	0	5	2	2	4	4	1	1	1	2	16	1	10	0	6	7	0	5	37	25	11	5	0	6	0	0	0	0	0	0	0	0	0	0	0	1	0	114	230	149	108	304	116	123	113	16	17	24	31	198	161	144	123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Rhodobiaceae	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	1	0	0	2	2	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	26	51	27	30	68	24	22	25	2	2	3	1	53	43	26	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Rhodoblastaceae	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	1	6	3	1	7	3	2	4	0	0	1	1	4	4	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Rhodocyclaceae	1	1	0	0	1	0	2	0	5	1	3	1	0	0	6	0	5	2	1	9	61	56	18	6	0	12	0	1	9	1	3	0	0	1	0	13	5	9	11	34	71	42	20	70	28	31	30	34	32	30	40	60	36	35	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Rhodospirillaceae	1	5	5	2	4	3	6	4	8	10	13	11	7	0	12	1	3	3	0	9	23	42	8	0	0	16	0	0	0	0	2	0	0	0	0	1	0	0	0	91	155	94	73	183	80	89	82	18	10	21	37	123	109	102	72	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Rhodothermaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	3	3	1	6	5	3	4	2	2	5	1	1	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Rhodovibrionaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	1	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	1	1	0	3	0	0	4	2	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Rickettsiaceae	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	4	2	0	0	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	37	15	13	22	11	5	10	23	26	21	14	9	3	10	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Rikenellaceae	0	0	0	0	0	0	0	0	0	0	0	0	41	2	2	0	7	41	0	21	230	215	23	1	0	9	1	0	2	1	3	2	3	0	0	0	2	1	1	192	523	243	178	315	362	169	124	946	811	1135	865	843	274	350	183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
TRUE	Rivulariaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	3	0	0	2	0	1	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Robiginitomaculaceae	0	1	0	0	0	0	0	0	1	1	0	0	0	0	3	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	5	2	4	5	5	5	3	2	7	6	6	9	9	9	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Roseiarcaceae	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	1	1	5	0	0	2	0	0	1	0	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Roseiflexaceae	3	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	2	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	6	7	3	8	2	2	2	0	2	1	2	0	3	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Roseivirgaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	30	21	19	23	8	17	13	5	3	2	1	2	7	4	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Roseobacteraceae	211	95	207	126	339	92	269	137	194	133	252	207	949	66	9161	41	8729	405	1	42241	275	857	1704	170	91	6613	238	0	0	0	0	0	1	1	1	0	0	0	2	268	616	390	216	795	338	307	301	84	74	101	129	551	394	344	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
TRUE	Rubricoccaceae	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	2	5	0	1	5	5	3	1	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	28	70	39	29	95	37	25	34	1	0	0	3	59	37	36	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Rubritaleaceae	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	2	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	2	2	3	3	3	1	1	1	0	4	0	5	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Rubrobacteraceae	0	0	0	0	0	0	2	0	0	0	0	0	3	1	6	0	2	2	0	2	3	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	28	68	45	31	83	25	48	36	0	1	0	1	53	35	34	20	0	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Saccharomycetaceae	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	4	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	18	26	15	10	22	23	15	6	32	31	33	108	15	11	10	13	0	0	2	1	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Saccharospirillaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	2	3	0	2	3	1	1	9	10	4	2	2	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Salinarimonadaceae	0	0	0	1	0	1	1	0	0	0	0	0	4	0	0	0	0	2	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Salinibacteraceae	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	28	19	12	33	11	16	16	0	0	0	0	20	13	13	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Salinicoccaceae	0	0	0	0	0	0	0	0	0	0	0	0	10	1	9	0	15	2	0	32	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	3	7	11	6	14	4	9	9	2	0	1	1	3	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Salinisphaeraceae	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	8	5	3	6	3	3	4	1	0	1	2	7	7	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Salinivirgaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	1	3	2	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Sandaracinaceae	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	3	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	4	22	5	4	23	9	12	13	2	1	0	0	16	12	11	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Sanguibacteraceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	76	45	39	101	30	32	51	0	3	0	1	77	46	38	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Saprospiraceae	0	0	0	0	0	0	0	0	0	1	0	0	7	0	1	0	5	4	0	2	4	1	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	4	5	4	2	1	1	2	2	1	1	1	5	1	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Sarcocystidae	0	0	0	0	1	0	1	0	0	0	0	1	14	0	1	0	8	7	0	14	16	22	6	2	0	4	1	0	0	0	0	0	1	0	0	0	0	0	0	16	32	15	24	19	17	15	8	67	56	93	229	16	17	13	37	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Scytonemataceae	0	0	0	0	0	0	0	0	0	0	0	0	5	0	25	0	24	13	0	13	18	15	4	5	7	12	0	0	0	0	0	0	0	0	0	0	0	0	0	4	12	9	3	8	7	2	7	2	2	3	2	5	4	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Sedimenticolaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	3	4	4	1	3	1	1	3	1	3	4	7	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Sedimentisphaeraceae	0	0	0	0	0	0	0	0	0	0	0	0	1	0	16	0	7	0	0	1	2	1	7	1	1	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
TRUE	Segniliparaceae	1	1	0	0	1	2	1	2	0	0	3	2	3	0	2	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	3	0	0	0	0	0	2	1	0	1	1	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Segnochrobactraceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	19	16	8	26	14	11	12	1	1	0	1	29	30	17	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Selenomonadaceae	38	58	41	23	63	99	114	47	59	114	57	55	207	41	427	0	472	810	0	544	4297	5151	2447	118	210	326	3	81	232	91	80	153	451	309	167	213	494	143	206	3548	19341	6288	3345	7351	13964	7031	5491	56811	49717	88309	37029	5335	9916	3483	1873	286	577	1745	599	7	5482	2280	1390	508	525	10005	159	14	78	25	34	11	70	94	168	234	214	80	52
TRUE	Shewanellaceae	0	0	0	0	0	0	1	0	0	0	0	0	9	3	2	0	6	7	0	7	8	7	0	0	1	3	0	0	0	0	0	0	1	0	0	0	1	0	0	99	114	57	40	87	73	41	33	52	55	46	46	70	77	33	66	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Silvanigrellaceae	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	2	2	3	2	2	3	2	0	2	4	0	1	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Sneathiellaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	5	0	0	1	2	3	2	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	6	9	3	4	9	6	6	5	0	1	0	1	15	13	19	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Sphaerobacteraceae	0	0	0	0	0	0	3	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	4	17	10	5	22	5	13	1	3	6	2	4	12	4	12	4	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Sphaerotilaceae	37	81	61	62	23	46	70	22	195	96	178	147	93	18	59	0	44	144	0	21	3516	1203	34	226	73	9	0	0	0	0	0	0	0	3	0	8	10	3	5	102	230	165	111	311	134	161	118	57	46	42	69	228	194	189	164	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Sphingobacteriaceae	4	0	0	1	1	0	1	2	0	0	1	0	43	1	12	0	21	15	0	27	32	56	27	3	0	23	0	4	3	0	0	1	4	1	1	3	0	0	0	172	291	210	140	214	179	156	127	256	193	194	197	214	189	154	132	2	0	3	0	0	2	1	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Sphingomonadaceae	4	3	2	3	0	0	3	1	2	6	2	4	73	4	98	1	196	50	0	208	32	47	39	4	1	82	0	0	0	0	0	0	0	1	1	4	0	1	17	418	886	554	325	1201	662	393	490	96	87	106	240	676	527	548	417	2	0	3	0	0	0	3	0	0	0	3	1	1	1	1	1	3	3	0	2	3	1	1	1
TRUE	Sphingosinicellaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	14	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	3	2	0	0	3	4	2	0	3	0	3	3	1	1	4	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Spirochaetaceae	11	6	5	8	12	2	9	9	3	3	2	25	240	24	28	0	70	90	0	17	17	2	1	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	25	17	13	28	15	21	9	7	3	8	4	35	31	28	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
