tax.identity	sample	count	superkingdom	phylum	class	order	family	genus	species
Arachidicoccus rhizosphaerae	sample_37	4	Bacteria	Bacteroidetes	Chitinophagia	Chitinophagales	Chitinophagaceae	Arachidicoccus	Arachidicoccus rhizosphaerae
Arachnia propionica	sample_37	6	Bacteria	Actinobacteria	Actinomycetia	Propionibacteriales	Propionibacteriaceae	Arachnia	Arachnia propionica
Arcanobacterium haemolyticum	sample_37	1	Bacteria	Actinobacteria	Actinomycetia	Actinomycetales	Actinomycetaceae	Arcanobacterium	Arcanobacterium haemolyticum
Archaeoglobus fulgidus	sample_37	14	Archaea	Euryarchaeota	Archaeoglobi	Archaeoglobales	Archaeoglobaceae	Archaeoglobus	Archaeoglobus fulgidus
Archangium gephyra	sample_37	12	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Archangiaceae	Archangium	Archangium gephyra
Archangium sp. Cb G35	sample_37	4	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Archangiaceae	Archangium	Archangium sp. Cb G35
Archangium violaceum	sample_37	4	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Archangiaceae	Archangium	Archangium violaceum
Arcicella aurantiaca	sample_37	18	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Spirosomaceae	Arcicella	Arcicella aurantiaca
Arcobacter caeni	sample_37	5	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Arcobacteraceae	Arcobacter	Arcobacter caeni
Arcobacter lacus	sample_37	2	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Arcobacteraceae	Arcobacter	Arcobacter lacus
Arcobacter nitrofigilis	sample_37	4	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Arcobacteraceae	Arcobacter	Arcobacter nitrofigilis
Arcobacter sp.	sample_37	11	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Arcobacteraceae	Arcobacter	Arcobacter sp.
Arcobacter sp. CECT 9188	sample_37	2	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Arcobacteraceae	NA	Arcobacter sp. CECT 9188
Arcobacter sp. FW59	sample_37	4	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Arcobacteraceae	NA	Arcobacter sp. FW59
Arcobacter sp. L	sample_37	3	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Arcobacteraceae	NA	Arcobacter sp. L
Arcobacter suis	sample_37	2	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Arcobacteraceae	Arcobacter	Arcobacter suis
Arcticibacter pallidicorallinus	sample_37	4	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Sphingobacteriaceae	Arcticibacter	Arcticibacter pallidicorallinus
Arcticibacterium luteifluviistationis	sample_37	27	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Spirosomaceae	Arcticibacterium	Arcticibacterium luteifluviistationis
Ardenticatena maritima	sample_37	3	Bacteria	Chloroflexi	Ardenticatenia	Ardenticatenales	Ardenticatenaceae	Ardenticatena	Ardenticatena maritima
Ardenticatenia bacterium	sample_37	4	Bacteria	Chloroflexi	Ardenticatenia	NA	NA	NA	Ardenticatenia bacterium
Arenibacter algicola	sample_37	5	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Arenibacter	Arenibacter algicola
Arenibacter nanhaiticus	sample_37	4	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Arenibacter	Arenibacter nanhaiticus
Arenibacter sp. ARW7G5Y1	sample_37	3	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Arenibacter	Arenibacter sp. ARW7G5Y1
Arenibacter sp. NBRC 103722	sample_37	8	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Arenibacter	Arenibacter sp. NBRC 103722
Arenibacter sp. P308M17	sample_37	1	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Arenibacter	Arenibacter sp. P308M17
Arenibacter troitsensis	sample_37	4	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Arenibacter	Arenibacter troitsensis
Arenimonas caeni	sample_37	2	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Arenimonas	Arenimonas caeni
Arenimonas malthae	sample_37	3	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Arenimonas	Arenimonas malthae
Arenimonas metalli	sample_37	1	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Arenimonas	Arenimonas metalli
Arenimonas sp. SCN 70-307	sample_37	4	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Arenimonas	Arenimonas sp. SCN 70-307
Armatimonadetes bacterium 55-13	sample_37	6	Bacteria	Armatimonadetes	NA	NA	NA	NA	Armatimonadetes bacterium 55-13
Armatimonadetes bacterium CG06_land_8_20_14_3_00_66_21	sample_37	1	Bacteria	Armatimonadetes	NA	NA	NA	NA	Armatimonadetes bacterium CG06_land_8_20_14_3_00_66_21
Armatimonadetes bacterium CG07_land_8_20_14_0_80_59_28	sample_37	6	Bacteria	Armatimonadetes	NA	NA	NA	NA	Armatimonadetes bacterium CG07_land_8_20_14_0_80_59_28
Armatimonadetes bacterium CG_4_10_14_0_8_um_filter_66_14	sample_37	2	Bacteria	Armatimonadetes	NA	NA	NA	NA	Armatimonadetes bacterium CG_4_10_14_0_8_um_filter_66_14
Armatimonadetes bacterium CG_4_9_14_3_um_filter_66_14	sample_37	1	Bacteria	Armatimonadetes	NA	NA	NA	NA	Armatimonadetes bacterium CG_4_9_14_3_um_filter_66_14
Armatimonadetes bacterium CP1_7O	sample_37	1	Bacteria	Armatimonadetes	NA	NA	NA	NA	Armatimonadetes bacterium CP1_7O
Armatimonadetes bacterium DC	sample_37	1	Bacteria	Armatimonadetes	NA	NA	NA	NA	Armatimonadetes bacterium DC
Armatimonadetes bacterium GXS	sample_37	1	Bacteria	Armatimonadetes	NA	NA	NA	NA	Armatimonadetes bacterium GXS
Aromatoleum aromaticum	sample_37	3	Bacteria	Proteobacteria	Betaproteobacteria	Rhodocyclales	Rhodocyclaceae	Aromatoleum	Aromatoleum aromaticum
Aromatoleum pumilum	sample_37	2	Bacteria	Proteobacteria	Betaproteobacteria	Rhodocyclales	Rhodocyclaceae	Aromatoleum	Aromatoleum pumilum
Aromatoleum tolulyticum	sample_37	4	Bacteria	Proteobacteria	Betaproteobacteria	Rhodocyclales	Rhodocyclaceae	Aromatoleum	Aromatoleum tolulyticum
Arsenicibacter rosenii	sample_37	2	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Spirosomaceae	Arsenicibacter	Arsenicibacter rosenii
Arsenicicoccus sp. oral taxon 190	sample_37	3	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Intrasporangiaceae	Arsenicicoccus	Arsenicicoccus sp. oral taxon 190
Arsukibacterium ikkense	sample_37	3	Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	Chromatiaceae	Arsukibacterium	Arsukibacterium ikkense
Arthrobacter agilis	sample_37	3	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Micrococcaceae	Arthrobacter	Arthrobacter agilis
Arthrobacter alpinus	sample_37	5	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Micrococcaceae	Arthrobacter	Arthrobacter alpinus
Arthrobacter crystallopoietes	sample_37	5	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Micrococcaceae	Arthrobacter	Arthrobacter crystallopoietes
Arthrobacter glacialis	sample_37	4	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Micrococcaceae	Arthrobacter	Arthrobacter glacialis
Arthrobacter globiformis	sample_37	2	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Micrococcaceae	Arthrobacter	Arthrobacter globiformis
Arthrobacter livingstonensis	sample_37	5	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Micrococcaceae	Arthrobacter	Arthrobacter livingstonensis
Arthrobacter pityocampae	sample_37	3	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Micrococcaceae	Arthrobacter	Arthrobacter pityocampae
Arthrobacter psychrochitiniphilus	sample_37	1	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Micrococcaceae	Arthrobacter	Arthrobacter psychrochitiniphilus
Arthrobacter psychrolactophilus	sample_37	2	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Micrococcaceae	Arthrobacter	Arthrobacter psychrolactophilus
Arthrobacter rhombi	sample_37	1	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Micrococcaceae	Arthrobacter	Arthrobacter rhombi
Arthrobacter sp. 49Tsu3.1M3	sample_37	3	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Micrococcaceae	Arthrobacter	Arthrobacter sp. 49Tsu3.1M3
Arthrobacter sp. 7749	sample_37	4	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Micrococcaceae	Arthrobacter	Arthrobacter sp. 7749
Arthrobacter sp. AK-YN10	sample_37	1	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Micrococcaceae	Arthrobacter	Arthrobacter sp. AK-YN10
Arthrobacter sp. AQ5-05	sample_37	4	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Micrococcaceae	Arthrobacter	Arthrobacter sp. AQ5-05
Arthrobacter sp. Bz4	sample_37	1	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Micrococcaceae	Arthrobacter	Arthrobacter sp. Bz4
Arthrobacter sp. EPSL27	sample_37	3	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Micrococcaceae	Arthrobacter	Arthrobacter sp. EPSL27
Arthrobacter sp. ERGS1:01	sample_37	3	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Micrococcaceae	Arthrobacter	Arthrobacter sp. ERGS1:01
Arthrobacter sp. Edens01	sample_37	2	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Micrococcaceae	Arthrobacter	Arthrobacter sp. Edens01
Arthrobacter sp. EpRS66	sample_37	1	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Micrococcaceae	Arthrobacter	Arthrobacter sp. EpRS66
Arthrobacter sp. EpRS71	sample_37	1	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Micrococcaceae	Arthrobacter	Arthrobacter sp. EpRS71
Arthrobacter sp. FB24	sample_37	6	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Micrococcaceae	Arthrobacter	Arthrobacter sp. FB24
Arthrobacter sp. H-02-3	sample_37	1	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Micrococcaceae	Arthrobacter	Arthrobacter sp. H-02-3
Arthrobacter sp. Leaf141	sample_37	1	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Micrococcaceae	Arthrobacter	Arthrobacter sp. Leaf141
Arthrobacter sp. Leaf234	sample_37	3	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Micrococcaceae	Arthrobacter	Arthrobacter sp. Leaf234
Arthrobacter sp. Leaf337	sample_37	7	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Micrococcaceae	Arthrobacter	Arthrobacter sp. Leaf337
Arthrobacter sp. MWB30	sample_37	4	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Micrococcaceae	Arthrobacter	Arthrobacter sp. MWB30
Arthrobacter sp. MYb213	sample_37	2	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Micrococcaceae	Arthrobacter	Arthrobacter sp. MYb213
Arthrobacter sp. MYb214	sample_37	2	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Micrococcaceae	Arthrobacter	Arthrobacter sp. MYb214
Arthrobacter sp. MYb222	sample_37	1	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Micrococcaceae	Arthrobacter	Arthrobacter sp. MYb222
Arthrobacter sp. MYb227	sample_37	1	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Micrococcaceae	Arthrobacter	Arthrobacter sp. MYb227
Arthrobacter sp. MYb229	sample_37	1	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Micrococcaceae	Arthrobacter	Arthrobacter sp. MYb229
Arthrobacter sp. MYb51	sample_37	1	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Micrococcaceae	Arthrobacter	Arthrobacter sp. MYb51
Arthrobacter sp. NIO-1057	sample_37	3	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Micrococcaceae	Arthrobacter	Arthrobacter sp. NIO-1057
Arthrobacter sp. OY3WO11	sample_37	1	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Micrococcaceae	Arthrobacter	Arthrobacter sp. OY3WO11
Arthrobacter sp. P2b	sample_37	1	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Micrococcaceae	Arthrobacter	Arthrobacter sp. P2b
Arthrobacter sp. PAMC 25486	sample_37	5	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Micrococcaceae	Arthrobacter	Arthrobacter sp. PAMC 25486
Arthrobacter sp. PM3	sample_37	1	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Micrococcaceae	Arthrobacter	Arthrobacter sp. PM3
Arthrobacter sp. SPG23	sample_37	2	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Micrococcaceae	Arthrobacter	Arthrobacter sp. SPG23
Arthrobacter sp. SRS-W-1-2016	sample_37	6	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Micrococcaceae	Arthrobacter	Arthrobacter sp. SRS-W-1-2016
Arthrobacter sp. SW1	sample_37	4	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Micrococcaceae	Arthrobacter	Arthrobacter sp. SW1
Arthrobacter sp. Soil736	sample_37	5	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Micrococcaceae	Arthrobacter	Arthrobacter sp. Soil736
Arthrobacter sp. Soil761	sample_37	3	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Micrococcaceae	Arthrobacter	Arthrobacter sp. Soil761
Arthrobacter sp. Soil762	sample_37	2	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Micrococcaceae	Arthrobacter	Arthrobacter sp. Soil762
Arthrobacter sp. Soil764	sample_37	2	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Micrococcaceae	Arthrobacter	Arthrobacter sp. Soil764
Arthrobacter sp. U41	sample_37	9	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Micrococcaceae	Arthrobacter	Arthrobacter sp. U41
Arthrobacter sp. UCD-GKA	sample_37	6	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Micrococcaceae	Arthrobacter	Arthrobacter sp. UCD-GKA
Arthrobacter sp. UNCCL28	sample_37	1	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Micrococcaceae	Arthrobacter	Arthrobacter sp. UNCCL28
Arthrobacter sp. YC-RL1	sample_37	4	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Micrococcaceae	Arthrobacter	Arthrobacter sp. YC-RL1
Arthrobacter sp. ZBG10	sample_37	1	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Micrococcaceae	Arthrobacter	Arthrobacter sp. ZBG10
Arthrobacter sp. cf158	sample_37	1	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Micrococcaceae	Arthrobacter	Arthrobacter sp. cf158
Arthrobacter sp. ok362	sample_37	2	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Micrococcaceae	Arthrobacter	Arthrobacter sp. ok362
Arthrobacter sp. ov118	sample_37	4	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Micrococcaceae	Arthrobacter	Arthrobacter sp. ov118
Arthrobacter sp. ov407	sample_37	1	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Micrococcaceae	Arthrobacter	Arthrobacter sp. ov407
Arthrobacter sp. yr096	sample_37	1	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Micrococcaceae	Arthrobacter	Arthrobacter sp. yr096
Arthrobacter woluwensis	sample_37	1	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Micrococcaceae	Arthrobacter	Arthrobacter woluwensis
Asaccharospora irregularis	sample_37	75	Bacteria	Firmicutes	Clostridia	Eubacteriales	Peptostreptococcaceae	Asaccharospora	Asaccharospora irregularis
Asaia bogorensis	sample_37	3	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Asaia	Asaia bogorensis
Asaia sp. SF2.1	sample_37	2	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Asaia	Asaia sp. SF2.1
Asanoa ferruginea	sample_37	4	Bacteria	Actinobacteria	Actinomycetia	Micromonosporales	Micromonosporaceae	Asanoa	Asanoa ferruginea
Asanoa hainanensis	sample_37	1	Bacteria	Actinobacteria	Actinomycetia	Micromonosporales	Micromonosporaceae	Asanoa	Asanoa hainanensis
Asanoa ishikariensis	sample_37	2	Bacteria	Actinobacteria	Actinomycetia	Micromonosporales	Micromonosporaceae	Asanoa	Asanoa ishikariensis
Ascidiaceihabitans donghaensis	sample_37	6	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Ascidiaceihabitans	Ascidiaceihabitans donghaensis
Aspergillus aculeatus	sample_37	12	Eukaryota	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus aculeatus
Aspergillus arachidicola	sample_37	13	Eukaryota	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus arachidicola
Aspergillus brasiliensis	sample_37	10	Eukaryota	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus brasiliensis
Aspergillus calidoustus	sample_37	13	Eukaryota	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus calidoustus
Aspergillus campestris	sample_37	4	Eukaryota	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus campestris
Aspergillus candidus	sample_37	10	Eukaryota	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus candidus
Aspergillus carbonarius	sample_37	2	Eukaryota	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus carbonarius
Aspergillus clavatus	sample_37	14	Eukaryota	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus clavatus
Aspergillus ellipticus	sample_37	19	Eukaryota	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus ellipticus
Aspergillus eucalypticola	sample_37	1	Eukaryota	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus eucalypticola
Aspergillus fischeri	sample_37	1	Eukaryota	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus fischeri
Aspergillus flavus	sample_37	12	Eukaryota	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus flavus
Aspergillus fumigatus	sample_37	2	Eukaryota	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus fumigatus
Aspergillus glaucus	sample_37	5	Eukaryota	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus glaucus
Aspergillus heteromorphus	sample_37	28	Eukaryota	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus heteromorphus
Aspergillus homomorphus	sample_37	7	Eukaryota	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus homomorphus
Aspergillus ibericus	sample_37	17	Eukaryota	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus ibericus
Aspergillus indologenus	sample_37	23	Eukaryota	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus indologenus
Aspergillus lentulus	sample_37	2	Eukaryota	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus lentulus
Aspergillus luchuensis	sample_37	12	Eukaryota	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus luchuensis
Aspergillus neoniger	sample_37	10	Eukaryota	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus neoniger
Aspergillus nidulans	sample_37	3	Eukaryota	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus nidulans
Aspergillus niger	sample_37	16	Eukaryota	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus niger
Aspergillus nomiae	sample_37	8	Eukaryota	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus nomiae
Aspergillus novofumigatus	sample_37	1	Eukaryota	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus novofumigatus
Aspergillus ochraceoroseus	sample_37	15	Eukaryota	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus ochraceoroseus
Aspergillus oryzae	sample_37	20	Eukaryota	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus oryzae
Aspergillus parasiticus	sample_37	7	Eukaryota	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus parasiticus
Aspergillus rambellii	sample_37	3	Eukaryota	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus rambellii
Aspergillus saccharolyticus	sample_37	15	Eukaryota	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus saccharolyticus
Aspergillus sclerotiicarbonarius	sample_37	23	Eukaryota	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus sclerotiicarbonarius
Aspergillus sclerotioniger	sample_37	4	Eukaryota	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus sclerotioniger
Aspergillus steynii	sample_37	11	Eukaryota	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus steynii
Aspergillus sydowii	sample_37	2	Eukaryota	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus sydowii
Aspergillus taichungensis	sample_37	6	Eukaryota	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus taichungensis
Aspergillus terreus	sample_37	9	Eukaryota	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus terreus
Aspergillus thermomutatus	sample_37	3	Eukaryota	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus thermomutatus
Aspergillus tubingensis	sample_37	8	Eukaryota	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus tubingensis
Aspergillus turcosus	sample_37	9	Eukaryota	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus turcosus
Aspergillus udagawae	sample_37	6	Eukaryota	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus udagawae
Aspergillus uvarum	sample_37	9	Eukaryota	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus uvarum
Aspergillus vadensis	sample_37	13	Eukaryota	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus vadensis
Aspergillus versicolor	sample_37	4	Eukaryota	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus versicolor
Aspergillus violaceofuscus	sample_37	9	Eukaryota	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus violaceofuscus
Aspergillus welwitschiae	sample_37	4	Eukaryota	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus welwitschiae
Aspergillus wentii	sample_37	7	Eukaryota	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus wentii
Aster yellows witches'-broom phytoplasma	sample_37	1	Bacteria	Tenericutes	Mollicutes	Acholeplasmatales	Acholeplasmataceae	Candidatus Phytoplasma	Aster yellows witches'-broom phytoplasma
