tax.identity	sample	count	superkingdom	phylum	class	order	family	genus	species
Burkholderia sp. BT03	sample_17	1	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	Burkholderia sp. BT03
Burkholderia sp. Bk	sample_17	5	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	Burkholderia sp. Bk
Burkholderia sp. Bp5365	sample_17	1	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	Burkholderia sp. Bp5365
Burkholderia sp. Bp7605	sample_17	4	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	Burkholderia sp. Bp7605
Burkholderia sp. D7	sample_17	2	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	Burkholderia sp. D7
Burkholderia sp. FL-7-2-10-S1-D7	sample_17	2	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	Burkholderia sp. FL-7-2-10-S1-D7
Burkholderia sp. GAS332	sample_17	5	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	Burkholderia sp. GAS332
Burkholderia sp. HI2500	sample_17	1	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	Burkholderia sp. HI2500
Burkholderia sp. IDO3	sample_17	3	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	Burkholderia sp. IDO3
Burkholderia sp. JKS000303	sample_17	2	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	Burkholderia sp. JKS000303
Burkholderia sp. KK1	sample_17	2	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	Burkholderia sp. KK1
Burkholderia sp. LK4	sample_17	1	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	Burkholderia sp. LK4
Burkholderia sp. Leaf177	sample_17	13	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	Burkholderia sp. Leaf177
Burkholderia sp. MSHR3999	sample_17	3	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	Burkholderia sp. MSHR3999
Burkholderia sp. MSMB0265	sample_17	1	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	Burkholderia sp. MSMB0265
Burkholderia sp. MSMB1072	sample_17	1	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	Burkholderia sp. MSMB1072
Burkholderia sp. MSMB1078WGS	sample_17	1	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	Burkholderia sp. MSMB1078WGS
Burkholderia sp. MSMB617WGS	sample_17	3	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	Burkholderia sp. MSMB617WGS
Burkholderia sp. MSh2	sample_17	9	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	Burkholderia sp. MSh2
Burkholderia sp. NRF60-BP8	sample_17	1	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	Burkholderia sp. NRF60-BP8
Burkholderia sp. OK233	sample_17	3	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	Burkholderia sp. OK233
Burkholderia sp. PAMC 26561	sample_17	1	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	Burkholderia sp. PAMC 26561
Burkholderia sp. RF2-non_BP3	sample_17	3	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	Burkholderia sp. RF2-non_BP3
Burkholderia sp. RPE67	sample_17	31	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	Burkholderia sp. RPE67
Burkholderia sp. SJ98	sample_17	9	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	Burkholderia sp. SJ98
Burkholderia sp. SRS-W-2-2016	sample_17	6	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	Burkholderia sp. SRS-W-2-2016
Burkholderia sp. TSV86	sample_17	1	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	Burkholderia sp. TSV86
Burkholderia sp. WAC0059	sample_17	19	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	Burkholderia sp. WAC0059
Burkholderia sp. WP9	sample_17	4	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	Burkholderia sp. WP9
Burkholderia sp. YI23	sample_17	3	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	Burkholderia sp. YI23
Burkholderia sp. lig30	sample_17	2	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	Burkholderia sp. lig30
Burkholderia stagnalis	sample_17	3	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	Burkholderia stagnalis
Burkholderia territorii	sample_17	22	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	Burkholderia territorii
Burkholderia thailandensis	sample_17	3	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	Burkholderia thailandensis
Burkholderia vietnamiensis	sample_17	3	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	Burkholderia vietnamiensis
Burkholderiaceae bacterium 16	sample_17	8	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	NA	Burkholderiaceae bacterium 16
Burkholderiaceae bacterium 26	sample_17	1	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	NA	Burkholderiaceae bacterium 26
Burkholderiales bacterium	sample_17	16	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	NA	NA	Burkholderiales bacterium
Burkholderiales bacterium 1_1_47	sample_17	1	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	NA	NA	Burkholderiales bacterium 1_1_47
Burkholderiales bacterium 23	sample_17	1	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	NA	NA	Burkholderiales bacterium 23
Burkholderiales bacterium 66-26	sample_17	5	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	NA	NA	Burkholderiales bacterium 66-26
Burkholderiales bacterium 67-32	sample_17	3	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	NA	NA	Burkholderiales bacterium 67-32
Burkholderiales bacterium 68-12	sample_17	9	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	NA	NA	Burkholderiales bacterium 68-12
Burkholderiales bacterium 68-20	sample_17	4	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	NA	NA	Burkholderiales bacterium 68-20
Burkholderiales bacterium 70-64	sample_17	7	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	NA	NA	Burkholderiales bacterium 70-64
Burkholderiales bacterium GJ-E10	sample_17	4	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	NA	NA	Burkholderiales bacterium GJ-E10
Burkholderiales bacterium GWA2_64_37	sample_17	4	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	NA	NA	Burkholderiales bacterium GWA2_64_37
Burkholderiales bacterium GWE1_65_30	sample_17	1	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	NA	NA	Burkholderiales bacterium GWE1_65_30
Burkholderiales bacterium GWF1_66_17	sample_17	1	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	NA	NA	Burkholderiales bacterium GWF1_66_17
Burkholderiales bacterium JOSHI_001	sample_17	14	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	NA	NA	Burkholderiales bacterium JOSHI_001
Burkholderiales bacterium PBB2	sample_17	3	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	NA	NA	Burkholderiales bacterium PBB2
Burkholderiales bacterium PBB3	sample_17	4	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	NA	NA	Burkholderiales bacterium PBB3
Burkholderiales bacterium PBB6	sample_17	4	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	NA	NA	Burkholderiales bacterium PBB6
Burkholderiales bacterium RIFCSPHIGHO2_01_FULL_63_240	sample_17	14	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	NA	NA	Burkholderiales bacterium RIFCSPHIGHO2_01_FULL_63_240
Burkholderiales bacterium RIFCSPHIGHO2_01_FULL_64_960	sample_17	1	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	NA	NA	Burkholderiales bacterium RIFCSPHIGHO2_01_FULL_64_960
Burkholderiales bacterium RIFCSPHIGHO2_02_FULL_64_19	sample_17	1	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	NA	NA	Burkholderiales bacterium RIFCSPHIGHO2_02_FULL_64_19
Burkholderiales bacterium RIFCSPHIGHO2_12_FULL_63_20	sample_17	3	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	NA	NA	Burkholderiales bacterium RIFCSPHIGHO2_12_FULL_63_20
Burkholderiales bacterium RIFCSPHIGHO2_12_FULL_65_48	sample_17	1	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	NA	NA	Burkholderiales bacterium RIFCSPHIGHO2_12_FULL_65_48
Burkholderiales bacterium RIFCSPHIGHO2_12_FULL_67_38	sample_17	2	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	NA	NA	Burkholderiales bacterium RIFCSPHIGHO2_12_FULL_67_38
Burkholderiales bacterium RIFCSPHIGHO2_12_FULL_69_20	sample_17	7	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	NA	NA	Burkholderiales bacterium RIFCSPHIGHO2_12_FULL_69_20
Burkholderiales bacterium RIFCSPLOWO2_02_FULL_57_36	sample_17	3	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	NA	NA	Burkholderiales bacterium RIFCSPLOWO2_02_FULL_57_36
Burkholderiales bacterium RIFCSPLOWO2_02_FULL_66_35	sample_17	1	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	NA	NA	Burkholderiales bacterium RIFCSPLOWO2_02_FULL_66_35
Burkholderiales bacterium RIFCSPLOWO2_02_FULL_67_64	sample_17	2	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	NA	NA	Burkholderiales bacterium RIFCSPLOWO2_02_FULL_67_64
Burkholderiales bacterium RIFCSPLOWO2_12_67_14	sample_17	1	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	NA	NA	Burkholderiales bacterium RIFCSPLOWO2_12_67_14
Burkholderiales bacterium RIFCSPLOWO2_12_FULL_61_40	sample_17	3	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	NA	NA	Burkholderiales bacterium RIFCSPLOWO2_12_FULL_61_40
Burkholderiales bacterium RIFCSPLOWO2_12_FULL_64_33	sample_17	2	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	NA	NA	Burkholderiales bacterium RIFCSPLOWO2_12_FULL_64_33
Burkholderiales bacterium RIFCSPLOWO2_12_FULL_64_99	sample_17	1	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	NA	NA	Burkholderiales bacterium RIFCSPLOWO2_12_FULL_64_99
Burkholderiales bacterium RIFCSPLOWO2_12_FULL_65_40	sample_17	3	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	NA	NA	Burkholderiales bacterium RIFCSPLOWO2_12_FULL_65_40
Burkholderiales bacterium RIFOXYC12_FULL_65_23	sample_17	2	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	NA	NA	Burkholderiales bacterium RIFOXYC12_FULL_65_23
Burkholderiales bacterium RIFOXYD12_FULL_59_19	sample_17	12	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	NA	NA	Burkholderiales bacterium RIFOXYD12_FULL_59_19
Buttiauxella agrestis	sample_17	1	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Buttiauxella	Buttiauxella agrestis
Buttiauxella brennerae	sample_17	5	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Buttiauxella	Buttiauxella brennerae
Buttiauxella gaviniae	sample_17	3	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Buttiauxella	Buttiauxella gaviniae
Buttiauxella noackiae	sample_17	2	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Buttiauxella	Buttiauxella noackiae
Butyricimonas sp.	sample_17	36	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Odoribacteraceae	Butyricimonas	Butyricimonas sp.
Butyricimonas virosa	sample_17	152	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Odoribacteraceae	Butyricimonas	Butyricimonas virosa
Butyrivibrio crossotus	sample_17	226	Bacteria	Firmicutes	Clostridia	Eubacteriales	Lachnospiraceae	Butyrivibrio	Butyrivibrio crossotus
Butyrivibrio crossotus CAG:259	sample_17	111	Bacteria	Firmicutes	Clostridia	Eubacteriales	Lachnospiraceae	Butyrivibrio	Butyrivibrio crossotus CAG:259
Butyrivibrio fibrisolvens	sample_17	326192	Bacteria	Firmicutes	Clostridia	Eubacteriales	Lachnospiraceae	Butyrivibrio	Butyrivibrio fibrisolvens
Butyrivibrio hungatei	sample_17	57528	Bacteria	Firmicutes	Clostridia	Eubacteriales	Lachnospiraceae	Butyrivibrio	Butyrivibrio hungatei
Butyrivibrio proteoclasticus	sample_17	45379	Bacteria	Firmicutes	Clostridia	Eubacteriales	Lachnospiraceae	Butyrivibrio	Butyrivibrio proteoclasticus
Butyrivibrio sp.	sample_17	323	Bacteria	Firmicutes	Clostridia	Eubacteriales	Lachnospiraceae	Butyrivibrio	Butyrivibrio sp.
Butyrivibrio sp. CAG:318	sample_17	390	Bacteria	Firmicutes	Clostridia	Eubacteriales	Lachnospiraceae	Butyrivibrio	Butyrivibrio sp. CAG:318
Butyrivibrio sp. INlla14	sample_17	32412	Bacteria	Firmicutes	Clostridia	Eubacteriales	Lachnospiraceae	Butyrivibrio	Butyrivibrio sp. INlla14
Butyrivibrio sp. INlla16	sample_17	48486	Bacteria	Firmicutes	Clostridia	Eubacteriales	Lachnospiraceae	Butyrivibrio	Butyrivibrio sp. INlla16
Butyrivibrio sp. INlla18	sample_17	26253	Bacteria	Firmicutes	Clostridia	Eubacteriales	Lachnospiraceae	Butyrivibrio	Butyrivibrio sp. INlla18
Butyrivibrio sp. INlla21	sample_17	15192	Bacteria	Firmicutes	Clostridia	Eubacteriales	Lachnospiraceae	Butyrivibrio	Butyrivibrio sp. INlla21
Butyrivibrio sp. M55	sample_17	10186	Bacteria	Firmicutes	Clostridia	Eubacteriales	Lachnospiraceae	Butyrivibrio	Butyrivibrio sp. M55
Butyrivibrio sp. Su6	sample_17	20788	Bacteria	Firmicutes	Clostridia	Eubacteriales	Lachnospiraceae	Butyrivibrio	Butyrivibrio sp. Su6
Butyrivibrio sp. TB	sample_17	165482	Bacteria	Firmicutes	Clostridia	Eubacteriales	Lachnospiraceae	Butyrivibrio	Butyrivibrio sp. TB
Butyrivibrio sp. YAB3001	sample_17	26006	Bacteria	Firmicutes	Clostridia	Eubacteriales	Lachnospiraceae	Butyrivibrio	Butyrivibrio sp. YAB3001
Butyrivibrio sp. ob235	sample_17	52982	Bacteria	Firmicutes	Clostridia	Eubacteriales	Lachnospiraceae	Butyrivibrio	Butyrivibrio sp. ob235
Caballeronia arationis	sample_17	1	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Caballeronia	Caballeronia arationis
Caballeronia calidae	sample_17	4	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Caballeronia	Caballeronia calidae
Caballeronia catudaia	sample_17	1	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Caballeronia	Caballeronia catudaia
Caballeronia choica	sample_17	2	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Caballeronia	Caballeronia choica
Caballeronia fortuita	sample_17	3	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Caballeronia	Caballeronia fortuita
Caballeronia glathei	sample_17	5	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Caballeronia	Caballeronia glathei
Caballeronia glebae	sample_17	4	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Caballeronia	Caballeronia glebae
Caballeronia grimmiae	sample_17	1	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Caballeronia	Caballeronia grimmiae
Caballeronia humi	sample_17	18	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Caballeronia	Caballeronia humi
Caballeronia hypogeia	sample_17	24	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Caballeronia	Caballeronia hypogeia
Caballeronia insecticola	sample_17	3	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Caballeronia	Caballeronia insecticola
Caballeronia megalochromosomata	sample_17	15	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Caballeronia	Caballeronia megalochromosomata
Caballeronia mineralivorans	sample_17	6	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Caballeronia	Caballeronia mineralivorans
Caballeronia novacaledonica	sample_17	5	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Caballeronia	Caballeronia novacaledonica
Caballeronia pedi	sample_17	4	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Caballeronia	Caballeronia pedi
Caballeronia peredens	sample_17	2	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Caballeronia	Caballeronia peredens
Caballeronia ptereochthonis	sample_17	3	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Caballeronia	Caballeronia ptereochthonis
Caballeronia sordidicola	sample_17	8	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Caballeronia	Caballeronia sordidicola
Caballeronia telluris	sample_17	5	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Caballeronia	Caballeronia telluris
Caballeronia temeraria	sample_17	8	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Caballeronia	Caballeronia temeraria
Caballeronia terrestris	sample_17	1	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Caballeronia	Caballeronia terrestris
Caballeronia turbans	sample_17	1	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Caballeronia	Caballeronia turbans
Caballeronia udeis	sample_17	4	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Caballeronia	Caballeronia udeis
Caballeronia zhejiangensis	sample_17	9	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Caballeronia	Caballeronia zhejiangensis
Caenibius tardaugens	sample_17	5	Bacteria	Proteobacteria	Alphaproteobacteria	Hyphomicrobiales	Hyphomicrobiaceae	Caenibius	Caenibius tardaugens
Caenispirillum bisanense	sample_17	25	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Caenispirillum	Caenispirillum bisanense
Caenispirillum salinarum	sample_17	17	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Caenispirillum	Caenispirillum salinarum
Caldanaerobius fijiensis	sample_17	5	Bacteria	Firmicutes	Clostridia	Thermoanaerobacterales	Thermoanaerobacteraceae	Caldanaerobius	Caldanaerobius fijiensis
Caldanaerovirga acetigignens	sample_17	16	Bacteria	Firmicutes	Clostridia	Thermosediminibacterales	Thermosediminibacteraceae	Caldanaerovirga	Caldanaerovirga acetigignens
Calderihabitans maritimus	sample_17	5	Bacteria	Firmicutes	Clostridia	Thermoanaerobacterales	Thermoanaerobacteraceae	Calderihabitans	Calderihabitans maritimus
Caldibacillus debilis	sample_17	6	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Caldibacillus	Caldibacillus debilis
Caldibacillus hisashii	sample_17	4	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Caldibacillus	Caldibacillus hisashii
Caldibacillus thermoamylovorans	sample_17	5	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Caldibacillus	Caldibacillus thermoamylovorans
Caldicellulosiruptor acetigenus	sample_17	15	Bacteria	Firmicutes	Clostridia	Thermoanaerobacterales	Thermoanaerobacterales Family III. Incertae Sedis	Caldicellulosiruptor	Caldicellulosiruptor acetigenus
Caldicellulosiruptor bescii	sample_17	4	Bacteria	Firmicutes	Clostridia	Thermoanaerobacterales	Thermoanaerobacterales Family III. Incertae Sedis	Caldicellulosiruptor	Caldicellulosiruptor bescii
Caldicellulosiruptor hydrothermalis	sample_17	9	Bacteria	Firmicutes	Clostridia	Thermoanaerobacterales	Thermoanaerobacterales Family III. Incertae Sedis	Caldicellulosiruptor	Caldicellulosiruptor hydrothermalis
Caldicellulosiruptor kronotskyensis	sample_17	10	Bacteria	Firmicutes	Clostridia	Thermoanaerobacterales	Thermoanaerobacterales Family III. Incertae Sedis	Caldicellulosiruptor	Caldicellulosiruptor kronotskyensis
Caldicellulosiruptor obsidiansis	sample_17	15	Bacteria	Firmicutes	Clostridia	Thermoanaerobacterales	Thermoanaerobacterales Family III. Incertae Sedis	Caldicellulosiruptor	Caldicellulosiruptor obsidiansis
Caldicellulosiruptor owensensis	sample_17	58	Bacteria	Firmicutes	Clostridia	Thermoanaerobacterales	Thermoanaerobacterales Family III. Incertae Sedis	Caldicellulosiruptor	Caldicellulosiruptor owensensis
Caldicellulosiruptor saccharolyticus	sample_17	14	Bacteria	Firmicutes	Clostridia	Thermoanaerobacterales	Thermoanaerobacterales Family III. Incertae Sedis	Caldicellulosiruptor	Caldicellulosiruptor saccharolyticus
Caldicoprobacter faecalis	sample_17	4	Bacteria	Firmicutes	Clostridia	Eubacteriales	Caldicoprobacteraceae	Caldicoprobacter	Caldicoprobacter faecalis
Caldicoprobacter oshimai	sample_17	8	Bacteria	Firmicutes	Clostridia	Eubacteriales	Caldicoprobacteraceae	Caldicoprobacter	Caldicoprobacter oshimai
Caldilinea aerophila	sample_17	3	Bacteria	Chloroflexi	Caldilineae	Caldilineales	Caldilineaceae	Caldilinea	Caldilinea aerophila
Caldimicrobium thiodismutans	sample_17	4	Bacteria	Thermodesulfobacteria	Thermodesulfobacteria	Thermodesulfobacteriales	Thermodesulfobacteriaceae	Caldimicrobium	Caldimicrobium thiodismutans
Caldisphaera lagunensis	sample_17	4	Archaea	Crenarchaeota	Thermoprotei	Acidilobales	Caldisphaeraceae	Caldisphaera	Caldisphaera lagunensis
Caldisphaera sp.	sample_17	2	Archaea	Crenarchaeota	Thermoprotei	Acidilobales	Caldisphaeraceae	Caldisphaera	Caldisphaera sp.
