sample	superkingdom	phylum	class	order	family	genus	species	norm_count
sample_17	Bacteria	NA	NA	NA	NA	NA	bacterium DOLZORAL124_64_63	12.6696742185617
sample_17	Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales	Legionellaceae	Legionella	Legionella anisa	1.20663563986302
sample_17	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus sp. UMB0899	6.63649601924663
sample_17	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Micrococcaceae	Rothia	Rothia sp. HMSC065C03	4.82654255945209
sample_17	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas sp. EGD-AK9	3.61990691958907
sample_17	Bacteria	Cyanobacteria	NA	Synechococcales	Prochlorococcaceae	Cyanobium	Cyanobium sp. NIES-981	8.44644947904117
sample_17	Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales	Legionellaceae	Legionella	Legionella rubrilucens	3.01658909965756
sample_17	Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales	Legionellaceae	Legionella	Legionella cherrii	6.03317819931512
sample_17	Archaea	Euryarchaeota	Methanomicrobia	Methanomicrobiales	Methanospirillaceae	Methanospirillum	Methanospirillum lacunae	3.61990691958907
sample_17	Bacteria	Actinobacteria	Actinomycetia	Corynebacteriales	Mycobacteriaceae	Mycolicibacterium	Mycolicibacterium tokaiense	3.01658909965756
sample_17	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Mesoflavibacter	Mesoflavibacter sp. HG37	1.20663563986302
sample_17	Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Haladaptatus	Haladaptatus litoreus	1.20663563986302
sample_17	Bacteria	Cyanobacteria	NA	Nostocales	Nostocaceae	Nostoc	Nostoc sp. PCC 7107	0.603317819931512
sample_17	Bacteria	Firmicutes	Clostridia	Halanaerobiales	Halanaerobiaceae	Halanaerobium	Halanaerobium salsuginis	4.22322473952058
sample_17	Bacteria	Deinococcus-Thermus	Deinococci	Deinococcales	Deinococcaceae	Deinococcus	Deinococcus arcticus	3.01658909965756
sample_17	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas sp. T	7.23981383917814
sample_17	Bacteria	Firmicutes	NA	NA	NA	NA	Firmicutes bacterium CAG:238	56.7118750735621
sample_17	Bacteria	Proteobacteria	Alphaproteobacteria	Hyphomicrobiales	Brucellaceae	Ochrobactrum	Ochrobactrum sp. MYb15	1.80995345979454
sample_17	Bacteria	Firmicutes	Bacilli	Bacillales	Sporolactobacillaceae	Sporolactobacillus	Sporolactobacillus nakayamae	8.44644947904117
sample_17	Bacteria	Proteobacteria	Alphaproteobacteria	Hyphomicrobiales	Boseaceae	Bosea	Bosea sp. Root483D1	3.61990691958907
sample_17	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	Prevotella sp. P4-119	11.4630385786987
sample_17	Bacteria	Actinobacteria	Actinomycetia	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium lemurum	14.4796276783563
sample_17	Bacteria	Proteobacteria	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter	Acinetobacter terrae	1.20663563986302
sample_17	Bacteria	Actinobacteria	Actinomycetia	Streptomycetales	Streptomycetaceae	Streptomyces	Streptomyces regalis	13.2729920384933
sample_17	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus taeanensis	11.4630385786987
sample_17	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Kluyvera	Kluyvera genomosp. 2	9.65308511890419
sample_17	Bacteria	Proteobacteria	Betaproteobacteria	Rhodocyclales	Rhodocyclaceae	Candidatus Dactylopiibacterium	Candidatus Dactylopiibacterium carminicum	1.20663563986302
sample_17	Bacteria	Candidatus Aminicenantes	NA	NA	NA	Candidatus Saccharicenans	Candidatus Saccharicenans subterraneum	3.61990691958907
sample_17	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Micrococcaceae	Arthrobacter	Arthrobacter sp. HMSC06H05	16.8928989580823
sample_17	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Myxococcaceae	Myxococcus	Myxococcus xanthus	8.44644947904117
sample_17	Bacteria	Proteobacteria	Alphaproteobacteria	Hyphomicrobiales	Rhizobiaceae	Agrobacterium	Agrobacterium sp. D14	1.20663563986302
sample_17	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Microbacteriaceae	Microbacterium	Microbacterium hydrocarbonoxydans	2.41327127972605
sample_17	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Neisseria	Neisseria chenwenguii	4.22322473952058
sample_17	Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Isobaculum	Isobaculum melis	10.2564029388357
sample_17	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Shewanellaceae	Shewanella	Shewanella sp. cp20	6.03317819931512
sample_17	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Herbaspirillum	Herbaspirillum seropedicae	9.65308511890419
sample_17	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Caballeronia	Caballeronia insecticola	1.80995345979454
sample_17	Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Jeotgalibaca	Jeotgalibaca sp. PTS2502	33.7857979161647
sample_17	Bacteria	Proteobacteria	Alphaproteobacteria	Hyphomicrobiales	Rhizobiaceae	Pseudorhizobium	Pseudorhizobium banfieldiae	2.41327127972605
sample_17	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Flavobacterium psychrotolerans	3.01658909965756
sample_17	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Caldibacillus	Caldibacillus thermoamylovorans	3.01658909965756
sample_17	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Spirosomaceae	Arsenicibacter	Arsenicibacter rosenii	8.44644947904117
sample_17	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Pseudoalteromonadaceae	Pseudoalteromonas	Pseudoalteromonas lipolytica	0.603317819931512
sample_17	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Erwiniaceae	Pantoea	Pantoea sp. OV426	1.80995345979454
sample_17	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Sulfurospirillaceae	Sulfurospirillum	Sulfurospirillum sp. UBA12182	1.80995345979454
sample_17	Bacteria	Deinococcus-Thermus	Deinococci	Deinococcales	Deinococcaceae	Deinococcus	Deinococcus ficus	4.22322473952058
sample_17	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Weeksellaceae	Chryseobacterium	Chryseobacterium sp. BGARF1	3.61990691958907
sample_17	Bacteria	Actinobacteria	Actinomycetia	Pseudonocardiales	Pseudonocardiaceae	Kutzneria	Kutzneria albida	12.0663563986302
sample_17	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus sp. KR	36.8023870158222
sample_17	Bacteria	Bacteroidetes	NA	NA	NA	NA	Bacteroidetes bacterium 37-13	2.41327127972605
sample_17	Bacteria	Bacteroidetes	NA	NA	NA	NA	Bacteroidetes bacterium MedPE-SWsnd-G1	4.22322473952058
sample_17	Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	Ruminococcus	Ruminococcus sp. AM33-14	69.9848671120554
sample_17	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Treponemataceae	Treponema	Treponema pedis	14.4796276783563
sample_17	Bacteria	Chloroflexi	Ktedonobacteria	Ktedonobacterales	Ktedonobacteraceae	Ktedonobacter	Ktedonobacter racemifer	1.20663563986302
sample_17	Bacteria	Actinobacteria	Actinomycetia	Streptomycetales	Streptomycetaceae	Streptomyces	Streptomyces sp. NWU339	3.61990691958907
sample_17	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Luteimonas	Luteimonas weifangensis	3.01658909965756
sample_17	Bacteria	Firmicutes	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	Clostridium sp. 7_2_43FAA	18.7028524178769
sample_17	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Domibacillus	Domibacillus iocasae	8.44644947904117
sample_17	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Bordetella	Bordetella hinzii	2.41327127972605
sample_17	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	NA	NA	Xanthomonadales bacterium 66-474	1.80995345979454
sample_17	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio	Vibrio tasmaniensis	2.41327127972605
sample_17	Bacteria	Cyanobacteria	NA	Synechococcales	Synechococcaceae	Synechococcus	Synechococcus sp. 65AY6A5	0.603317819931512
sample_17	Bacteria	Proteobacteria	Gammaproteobacteria	Moraxellales	Moraxellaceae	Psychrobacter	Psychrobacter sp. AntiMn-1	2.41327127972605
sample_17	Bacteria	Proteobacteria	Betaproteobacteria	Nitrosomonadales	Nitrosomonadaceae	Nitrosovibrio	Nitrosovibrio sp. Nv6	4.82654255945209
sample_17	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Paenibacillus	Paenibacillus elgii	7.84313165910965
sample_17	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Pseudooceanicola	Pseudooceanicola marinus	4.22322473952058
sample_17	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas sp. CO183	1.80995345979454
sample_17	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus peroris	3.61990691958907
sample_17	Bacteria	Tenericutes	Mollicutes	Entomoplasmatales	Spiroplasmataceae	Spiroplasma	Spiroplasma culicicola	1.80995345979454
sample_17	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Halobacillus	Halobacillus sp. BAB-2008	3.01658909965756
sample_17	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Erythrobacteraceae	Porphyrobacter	Porphyrobacter sp. TH134	13.8763098584248
sample_17	Bacteria	Proteobacteria	Alphaproteobacteria	Hyphomicrobiales	NA	NA	Rhizobiales bacterium GAS191	4.22322473952058
sample_17	Bacteria	Firmicutes	Clostridia	Eubacteriales	NA	NA	Clostridiales bacterium 38-18	11.4630385786987
sample_17	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Roseobacteraceae	Phaeobacter	Phaeobacter sp. 11ANDIMAR09	1.20663563986302
sample_17	Bacteria	Firmicutes	Negativicutes	Selenomonadales	Sporomusaceae	Acetonema	Acetonema longum	22.9260771573974
sample_17	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Candidatus Reconcilbacillus	Candidatus Reconcilbacillus cellulovorans	2.41327127972605
sample_17	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Cellulophaga	Cellulophaga algicola	6.63649601924663
sample_17	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Brevibacillus	Brevibacillus formosus	7.23981383917814
sample_17	Bacteria	Firmicutes	Clostridia	Eubacteriales	Clostridiales Family XVI. Incertae Sedis	Carboxydocella	Carboxydocella sp. ULO1	0.603317819931512
sample_17	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium	Fusobacterium mortiferum	6.63649601924663
sample_17	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Flavobacterium aurantiibacter	15.0829454982878
sample_17	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Sphingobacteriaceae	Pseudopedobacter	Pseudopedobacter saltans	4.82654255945209
sample_17	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Sulfurovaceae	Sulfurovum	Sulfurovum sp.	4.22322473952058
sample_17	Bacteria	Actinobacteria	Actinomycetia	Corynebacteriales	Mycobacteriaceae	Mycobacterium	Mycobacterium vulneris	1.20663563986302
sample_17	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Roseobacteraceae	Leisingera	Leisingera sp. JC1	8.44644947904117
sample_17	Bacteria	Actinobacteria	Actinomycetia	Streptosporangiales	Streptosporangiaceae	Nonomuraea	Nonomuraea sp. ATCC 55076	8.44644947904117
sample_17	Bacteria	Actinobacteria	Actinomycetia	Corynebacteriales	Mycobacteriaceae	Mycobacterium	Mycobacterium triplex	10.8597207587672
sample_17	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Chromobacteriaceae	Pseudogulbenkiania	Pseudogulbenkiania sp. NH8B	1.80995345979454
sample_17	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Chromobacteriaceae	Pseudogulbenkiania	Pseudogulbenkiania subflava	4.22322473952058
sample_17	Bacteria	Proteobacteria	Alphaproteobacteria	Hyphomicrobiales	Rhizobiaceae	Shinella	Shinella sp. WSJ-2	2.41327127972605
sample_17	Bacteria	Candidatus Marinimicrobia	NA	NA	NA	NA	Candidatus Marinimicrobia bacterium CG08_land_8_20_14_0_20_45_22	1.20663563986302
sample_17	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Caulobacter	Caulobacter sp. BP25	3.01658909965756
sample_17	Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	Ruminococcus	Ruminococcus sp. AF37-20	21.1161236976029
sample_17	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Capnocytophaga	Capnocytophaga leadbetteri	5.42986037938361
sample_17	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Serratia	Serratia liquefaciens	5.42986037938361
sample_17	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Roseobacteraceae	Tranquillimonas	Tranquillimonas alkanivorans	4.82654255945209
sample_17	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Micrococcaceae	Arthrobacter	Arthrobacter sp. Leaf337	3.61990691958907
sample_17	Bacteria	Nitrospirae	NA	NA	NA	NA	Nitrospirae bacterium CG_4_9_14_3_um_filter_41_27	0.603317819931512
sample_17	Bacteria	Bacteroidetes	NA	NA	NA	NA	Bacteroidetes bacterium 43-93	4.22322473952058
sample_17	Bacteria	Firmicutes	Negativicutes	Selenomonadales	Selenomonadaceae	Selenomonas	Selenomonas sp. oral taxon 136	7.84313165910965
sample_17	Bacteria	Actinobacteria	Actinomycetia	Pseudonocardiales	Pseudonocardiaceae	Prauserella	Prauserella muralis	8.44644947904117
sample_17	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Leeuwenhoekiella	Leeuwenhoekiella sp.	5.42986037938361
sample_17	Bacteria	Firmicutes	Bacilli	Bacillales	Planococcaceae	Sporosarcina	Sporosarcina sp. P34	1.20663563986302
sample_17	Bacteria	Firmicutes	Clostridia	Eubacteriales	Peptococcaceae	Peptococcus	Peptococcus niger	8.44644947904117
sample_17	Bacteria	Proteobacteria	Alphaproteobacteria	Hyphomicrobiales	Devosiaceae	Devosia	Devosia sp. Root635	1.80995345979454
sample_17	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Apilactobacillus	Apilactobacillus ozensis	6.03317819931512
sample_17	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas sp. GM78	6.03317819931512
sample_17	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingobium	Sphingobium sp. C100	3.61990691958907
sample_17	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	Massilia timonae	5.42986037938361
sample_17	Bacteria	Proteobacteria	Alphaproteobacteria	Hyphomicrobiales	Ahrensiaceae	Ahrensia	Ahrensia sp.	16.8928989580823
sample_17	Bacteria	Verrucomicrobia	NA	NA	NA	NA	Verrucomicrobia bacterium LW23	5.42986037938361
sample_17	Bacteria	Actinobacteria	Actinomycetia	Propionibacteriales	Propionibacteriaceae	Propionibacterium	Propionibacterium sp. KPL1852	0.603317819931512
sample_17	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Tetragenococcus	Tetragenococcus muriaticus	16.2895811381508
sample_17	Bacteria	Actinobacteria	Actinomycetia	Streptomycetales	Carbonactinosporaceae	Carbonactinospora	Carbonactinospora thermoautotrophica	12.6696742185617
sample_17	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Tistrella	Tistrella mobilis	9.04976729897268
sample_17	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Paracoccus	Paracoccus yeei	8.44644947904117
sample_17	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	Burkholderia sp. SRS-W-2-2016	4.82654255945209
sample_17	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus sp. HMSC072D11	21.1161236976029
sample_17	Bacteria	Proteobacteria	Alphaproteobacteria	Hyphomicrobiales	Brucellaceae	Pseudochrobactrum	Pseudochrobactrum asaccharolyticum	9.04976729897268
sample_17	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Halomonadaceae	Halomonas	Halomonas sp. KO116	4.22322473952058
sample_17	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonas sp. LH128	4.22322473952058
sample_17	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Helicobacteraceae	Helicobacter	Helicobacter cinaedi	1.20663563986302
sample_17	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus epidermidis	19.3061702378084
sample_17	Bacteria	Actinobacteria	Actinomycetia	Corynebacteriales	Nocardiaceae	Nocardia	Nocardia seriolae	10.2564029388357
sample_17	Bacteria	Firmicutes	Clostridia	Halanaerobiales	Halobacteroidaceae	Halobacteroides	Halobacteroides halobius	4.82654255945209
sample_17	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Micrococcaceae	Rothia	Rothia sp. HMSC076D04	7.23981383917814
sample_17	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Micrococcaceae	Arthrobacter	Arthrobacter sp. P2b	3.01658909965756
sample_17	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Porphyromonas	Porphyromonas sp. HMSC065F10	21.1161236976029
sample_17	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus sp. HMSC034B11	14.4796276783563
sample_17	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Coprobacillaceae	Coprobacillus	Coprobacillus sp. AF02-13	38.0090226556852
sample_17	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	Prevotella shahii	3.01658909965756
sample_17	Bacteria	Proteobacteria	Alphaproteobacteria	Maricaulales	Maricaulaceae	Marinicauda	Marinicauda salina	10.8597207587672
sample_17	Bacteria	Firmicutes	Clostridia	Eubacteriales	Peptostreptococcaceae	Peptoanaerobacter	Peptoanaerobacter stomatis	74.8114096715075
sample_17	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	NA	NA	Sphingobacteriales bacterium UPWRP_1	12.6696742185617
sample_17	Bacteria	Firmicutes	Clostridia	Eubacteriales	Eubacteriales Family XIII. Incertae Sedis	NA	[Eubacterium] nodatum	17.4962167780138
sample_17	Eukaryota	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus turcosus	1.20663563986302
sample_17	Bacteria	Firmicutes	Clostridia	Eubacteriales	Eubacteriaceae	Eubacterium	Eubacterium sp. CAG:202	47.6621077745894
sample_17	Bacteria	Firmicutes	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	Clostridium bornimense	14.4796276783563
sample_17	Bacteria	Bacteroidetes	Bacteroidia	Marinilabiliales	Marinilabiliaceae	Marinilabilia	Marinilabilia rubra	7.84313165910965
sample_17	Bacteria	Chloroflexi	Dehalococcoidia	Dehalococcoidales	Dehalococcoidaceae	Dehalococcoides	Dehalococcoides mccartyi	26.5459840769865
sample_17	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	Prevotella sp. AM42-24	27.149301896918
sample_17	Bacteria	Bacteroidetes	Saprospiria	Saprospirales	NA	NA	Saprospirales bacterium	4.22322473952058
sample_17	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio	Vibrio tubiashii	7.84313165910965
sample_17	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Halomonadaceae	Halomonas	Halomonas korlensis	7.23981383917814
sample_17	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus sp. 7504-2	7.84313165910965
sample_17	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Paenibacillus	Paenibacillus sp. FSL R7-269	16.2895811381508
sample_17	Bacteria	Proteobacteria	Alphaproteobacteria	Hyphomicrobiales	Rhizobiaceae	Rhizobium	Rhizobium sp. PDO1-076	3.61990691958907
sample_17	Bacteria	Actinobacteria	Actinomycetia	Jiangellales	Jiangellaceae	Jiangella	Jiangella sp. DSM 45060	3.61990691958907
sample_17	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	Burkholderia sp. Bp7605	2.41327127972605
sample_17	Bacteria	Proteobacteria	Betaproteobacteria	Rhodocyclales	Zoogloeaceae	Thauera	Thauera sp. K11	26.5459840769865
sample_17	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Fontibacillus	Fontibacillus panacisegetis	9.65308511890419
sample_17	Bacteria	Proteobacteria	Alphaproteobacteria	Hyphomicrobiales	Devosiaceae	Devosia	Devosia sp. Root685	18.0995345979454
sample_17	Archaea	NA	NA	NA	NA	NA	Candidatus Pacearchaeota archaeon	2.41327127972605
sample_17	Bacteria	Cyanobacteria	NA	NA	NA	NA	Cyanobacteria bacterium UBA11149	3.01658909965756
sample_17	Bacteria	Actinobacteria	Actinomycetia	Streptomycetales	Streptomycetaceae	Streptomyces	Streptomyces mutabilis	1.20663563986302
sample_17	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Crocinitomicaceae	Lishizhenia	Lishizhenia tianjinensis	1.80995345979454
