dummy	genus	CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_17	CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_37	CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_57	CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_1	CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_10	CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_15	CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_20	CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_25	CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_30	CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_35	CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_5	CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_55	CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_60	CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_sample_1	CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_sample_10	CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_sample_15	CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_sample_20	CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_sample_25	CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_sample_30	CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_sample_35	CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_sample_40	CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_sample_5	CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_sample_50	CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_sample_55	CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_sample_60	sample_1	sample_10	sample_15	sample_17	sample_20	sample_25	sample_30	sample_35	sample_37	sample_40	sample_5	sample_50	sample_55	sample_57	sample_60
TRUE	Defluviimonas	31	3	13	12	8	7	26	14	2	3	21	1	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Defluviitalea	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	8	0	0	0	0	0	0	0	0
TRUE	Defluviitoga	5	6	106	5	7	7	11	3	49	5	3	4	119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Dehalobacter	30	29	27	63	10	47	58	59	31	6	38	56	5	3	1	1	0	0	0	0	4	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Dehalococcoides	37	5	2	5	1	9	118	8	12	96	18	8	3	0	0	0	12	0	0	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Dehalogenimonas	6	2	2	1	16	5	31	22	5	2	1	4	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Deinococcus	161	109	65	66	439	80	327	270	56	31	58	19	56	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Delftia	51	3	17	33	83	16	70	44	9	7	11	1	15	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Deminuibacter	11	7	12	13	9	13	9	13	3	86	6	6	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Dendrosporobacter	21	13	2	13	3	21	36	40	7	1	15	5	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Denitrovibrio	3	2	0	6	2	6	5	5	5	2	21	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Dermabacter	17	3	11	10	47	9	45	14	5	4	2	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Dermacoccus	3	3	4	80	15	9	20	8	7	2	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Dermatophilus	3	2	1	0	5	0	4	1	0	1	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Desemzia	36	12	5	11	48	29	19	9	4	5	6	4	3	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Desertifilum	5	4	3	6	3	2	5	10	1	1	4	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Desertihabitans	15	6	3	7	23	6	24	6	2	1	0	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Desmospora	3	4	1	5	1	2	6	3	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Desulfacinum	6	10	4	2	40	6	19	19	8	5	4	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Desulfamplus	10	11	1	27	7	15	7	3	34	1	23	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Desulfarculus	15	17	1	5	76	13	82	23	16	3	11	1	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Desulfatitalea	12	6	4	32	22	8	31	11	8	0	15	1	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Desulfitibacter	59	31	52	113	3	96	44	19	6	0	39	14	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Desulfitobacterium	148	112	40	127	56	154	199	135	175	15	114	115	25	0	1	2	0	1	6	0	1	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Desulfobacca	2	2	0	4	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Desulfobacter	22	16	4	4	148	15	32	21	132	5	37	3	18	0	4	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Desulfobacula	7	13	2	5	6	7	0	6	8	3	1	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Desulfobulbus	11	15	6	4	36	7	51	42	9	1	8	5	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Desulfocapsa	12	11	1	41	8	13	6	2	8	0	4	3	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Desulfocarbo	16	18	5	4	77	13	33	33	10	4	7	0	11	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Desulfocicer	3	17	3	16	14	8	2	19	4	1	9	13	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Desulfococcus	10	6	7	4	36	5	7	11	9	0	79	0	2	0	0	0	0	0	0	0	7	8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Desulfocurvibacter	21	12	5	7	78	17	15	22	3	3	4	9	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Desulfofarcimen	16	25	14	46	10	48	84	36	22	5	25	8	4	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Desulfofundulus	15	20	6	5	11	7	50	21	8	3	7	9	5	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Desulfofustis	12	8	3	7	7	4	8	13	13	0	5	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Desulfohalobium	3	2	2	0	23	3	2	3	0	0	4	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Desulfoluna	13	8	6	14	26	4	41	10	12	3	4	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Desulfomicrobium	46	17	9	29	78	13	129	52	17	7	57	19149	18	0	0	0	0	1	0	0	0	0	24059	1949	0	0	0	0	0	0	0	0	0	0	0	0	120	15	0	0
TRUE	Desulfomonile	5	2	0	2	5	1	5	4	3	0	5	3	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Desulfonatronospira	34	5	2	19	10	0	31	3	1	2	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Desulfonatronum	11	16	1	1	19	5	26	6	8	1	1	4	2	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Desulfonauticus	6	14	4	2	10	17	4	26	21	0	9	4	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Desulfonispora	12	21	6	24	26	67	42	40	43	3	9	10	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Desulfopila	17	8	1	51	12	21	24	16	0	0	5	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Desulfoplanes	11	5	3	7	4	1	25	2	7	0	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Desulforamulus	43	76	43	127	46	119	188	127	85	24	60	35	25	1	0	3	1	1	0	0	2	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Desulforapulum	6	3	0	4	5	1	10	21	1	0	3	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Desulforhopalus	6	6	2	0	15	2	5	15	2	0	2	1	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Desulfoscipio	24	39	24	80	30	79	120	30	19	2	38	10	14	5	0	3	1	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Desulfosporosinus	218	370	234	443	191	743	427	468	247	89	238	200	142	6	1	12	4	10	3	1	9	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Desulfosudis	7	3	2	0	4	6	38	10	5	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Desulfotalea	11	5	7	1	5	9	9	2	3	3	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Desulfotignum	9	2	2	11	1	3	33	7	3	2	3	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Desulfotomaculum	349	498	70	446	117	294	664	135	123	95	3072	4295	74	41	5	18	47	6	9	2	14	380	2	568	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Desulfotruncus	49	30	23	89	1	54	87	31	22	2	25	6	5	2	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Desulfovibrio	219	104	92	96	1098	126	424	272	431	25	1752	31	131	0	33	0	3	1	25	2	17	14	0	0	1	0	12	4	0	11	178	186	17	136	3	17	70	28	41	117
TRUE	Desulfurella	2	15	2	0	4	12	6	11	4	1	2	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Desulfurispirillum	2	6	5	1	31	6	23	9	4	0	3	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Desulfurivibrio	5	5	2	1	22	2	11	7	6	0	2	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Desulfurobacterium	11	12	1	22	8	27	4	12	10	2	10	6	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Desulfurococcus	0	1	0	0	1	0	0	2	5	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Desulfuromonas	35	22	21	13	55	16	155	33	24	2	17	7	18	0	2	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Desulfuromusa	22	6	7	4	5	12	16	18	5	0	10	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Dethiobacter	26	13	6	6	44	25	21	34	7	1	4	6	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Dethiosulfatibacter	55	45	8	44	14	48	56	28	11	5	16	12	6	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Dethiosulfovibrio	48	18	8	31	23	11	75	9	5	1	124	165	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Devosia	252	86	129	82	134	127	274	201	53	18	255	29	79	0	0	2	0	2	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Dialister	201	161	28	191	100	134	319	146	90	134	48	29	50	8	2	2	6	1	5	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Diaphorobacter	3	3	2	0	8	3	15	4	2	0	3	5	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Dichelobacter	2	0	1	0	1	0	1	0	0	0	61	0	0	0	0	0	0	0	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Dickeya	91	41	12	58	42	41	151	37	9	6	45	10	16	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Dictyoglomus	28	33	6	33	6	24	11	9	8	2	120	144	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Dietzia	18	23	15	15	101	20	34	33	17	12	5	3	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Dinoroseobacter	3	2	12	0	0	6	4	8	1	1	6	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Dokdonella	17	10	3	8	41	2	18	33	4	2	5	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Dokdonia	13	21	7	4	3	21	5	17	6	4	11	10	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Dolichospermum	20	3	1	46	25	11	16	7	6	0	7	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Dolosicoccus	5	4	1	1	33	9	1	4	3	4	0	1	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Dolosigranulum	17	33	6	5	85	35	7	17	4	1	2	2	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Domibacillus	68	55	18	92	149	66	81	60	19	7	85	127	11	0	3	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Donghicola	13	11	14	4	10	12	1	26	4	8	21	0	5	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Dorea	3507	11590	3701	11389	2977	5275	2244	1907	19732	2604	30950	41045	3771	245	105	300	107	74	1768	184	123	4674	11	6367	208	0	0	0	0	0	0	24	0	4	0	10	0	18	2	0
TRUE	Draconibacterium	43	7141	20	6	2	3	27	14	3	6	7	2	2027	0	0	0	0	0	0	0	0	0	0	0	120	0	0	0	0	0	0	0	0	5	0	0	0	0	0	1
TRUE	Duffyella	2	9	0	5	5	1	4	4	1	1	5	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Duganella	111	60	58	58	157	51	184	130	34	21	47	18	59	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Duodenibacillus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	5	1	0	3	23
TRUE	Dyadobacter	148	65	69	52	47	38	57	150	49	90	128	163	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Dyella	92	28	44	51	143	51	198	53	27	8	50	24	28	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Dysgonomonas	1676	76	232	29	33	131	407	151	66	366	53	62	349	0	0	1	28	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Echinicola	9	6	6	0	32	7	7	6	7	1	1	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Ectothiorhodospira	25	21	12	12	119	28	52	36	19	6	13	3	13	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Edaphobacillus	15	0	1	8	7	1	60	15	3	1	4	0	3	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Edwardsiella	63	10	14	31	55	16	71	26	8	17	23	2	11	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Effusibacillus	3	6	3	3	4	2	69	7	11	1	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Eggerthella	5367	4695	4267	52	56868	8217	1555	14407	4014	235	952	152	3174	0	987	120	38	233	73	0	128	23	0	1	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Eggerthia	70	92	25	112	89	124	41	53	32	12	78	91	79	0	0	0	0	0	0	0	0	4	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Ehrlichia	2	0	3	2	3	3	4	0	2	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Eikenella	13	14	7	3	21	11	35	12	4	4	10	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Eisenbergiella	572	1073	124	1228	264	697	485	349	433	360	4193	5781	147	61	6	29	11	9	31	26	21	172	69	236	12	0	0	7	3	3	2	6	0	37	0	0	0	11	0	0
TRUE	Ekhidna	1	12	1	1	1	2	3	21	0	3	2	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Elizabethkingia	44	51	56	78	30	56	20	111	67	83	35	22	71	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Elstera	9	3	27	0	7	8	15	17	7	0	28	1	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Elusimicrobium	3	3	0	1	5	7	2	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Embleya	12	6	8	0	82	13	20	18	4	12	5	3	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Empedobacter	13	12	5	6	42	36	7	3	2	1	1	10	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Emticicia	18	16	21	11	19	16	16	14	8	52	13	9	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Endomicrobium	7	9	3	4	8	3	6	4	0	1	3	11	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Endozoicomonas	23	8	15	17	28	15	35	6	10	12	7	6	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Enemella	11	14	12	4	67	14	18	26	10	2	9	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Enhydrobacter	26	7	21	13	35	5	37	36	5	3	19	2	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Ensifer	45	22	26	57	61	34	97	47	11	2	59	3	18	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Entamoeba	59	74	25	37	43	73	44	40	76	6	25	29	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Enterobacillus	8	2	5	0	2	5	3	14	4	1	7	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Enterobacter	107	149	200	239	179	120	126	168	68	57	363	335	147	9	0	2	1	2	0	5	4	69	366	73	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Enterocloster	177926	558154	47879	458484	125047	446622	132622	196552	51226	336380	395060	393074	180767	47771	13298	46939	13764	20843	5317	32081	69151	38310	166	36860	18781	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Enterococcus	1495	1070	625	2259	5271	3494	3401	1562	1088	33988	680	633	1146	185	378	257	338	111	58	3134	84	18	22	8	65	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0
TRUE	Enterorhabdus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	359	62	41	11	101	12	0	26	20	11	0	2	33	21
TRUE	Enterovibrio	7	8	14	1	6	6	7	25	20	3	20	1	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Entomoplasma	1	1	1	0	6	3	1	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Ephemeroptericola	11	1	0	29	13	11	19	0	3	1	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Epilithonimonas	48	39	31	69	23	55	14	33	14	44	36	25	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Eremococcus	8	16	9	20	86	38	23	7	5	86	0	2	12	1	1	1	1	1	0	13	0	1	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Erwinia	49	38	8	20	33	25	29	38	24	5	40	17	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Erysipelatoclostridium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	4	0	0	0	8	18	0	18	0	0
TRUE	Erysipelothrix	6	1113	1	11	16	7	3	4	10	1	9614	2	0	0	0	0	0	0	0	0	226	949	0	0	0	0	0	0	0	0	0	0	0	4	3	16	0	0	0	0
TRUE	Erythrobacter	90	23	55	14	26	95	75	48	14	40	166	4	23	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Escherichia	39	37	84	99	26	23	38	78	20	26	226	249	103	1	0	0	5	5	2	1	1	159	2324	244	11	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0
TRUE	Ethanoligenens	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	9	263	0	6	0	7	6	7	0	6	0	0
TRUE	Eubacterium	34592	19315	963	80857	11953	109968	61362	65938	49606	1806	14988	25168	1341	7051	657	10916	5920	6688	4855	42	4381	1111	2	1972	49	42	0	59	42	44	38	28	0	15	25	5	0	19	0	0
TRUE	Euhalothece	5	5	1	2	13	3	2	8	1	0	1	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Evansella	8	10	13	19	40	41	50	36	14	13	111	142	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Evtepia	299	130	36	132	68	106	221	119	143	16	65	98	32	1	0	6	2	5	9	0	3	4	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
