Row.names	sample	project	db	Vregion	platform	workflow	mapq.filt	method	sample_name	bamfile	Detection_threshold_ratio	Detection_threshold	statistic	value	Detection_threshold_percent	level
CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_sample_30	CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_sample_30	CAMISIM_MG	all_NCBI_genomes	WGS	PacBio	minitax	NA	BestAln	sample_30	sample_30.bam	0.001	1468.281	F1	0.330769230769231	0.1%	Species
CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_sample_30	CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_sample_30	CAMISIM_MG	all_NCBI_genomes	WGS	PacBio	minitax	NA	BestAln	sample_30	sample_30.bam	0.01	14682.81	F1	0.104265402843602	1%	Species
CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_sample_35	CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_sample_35	CAMISIM_MG	all_NCBI_genomes	WGS	PacBio	minitax	NA	BestAln	sample_35	sample_35.bam	1e-04	161.8713	F1	0.379310344827586	0.01%	Species
CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_sample_35	CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_sample_35	CAMISIM_MG	all_NCBI_genomes	WGS	PacBio	minitax	NA	BestAln	sample_35	sample_35.bam	0.001	1618.713	F1	0.48695652173913	0.1%	Species
CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_sample_35	CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_sample_35	CAMISIM_MG	all_NCBI_genomes	WGS	PacBio	minitax	NA	BestAln	sample_35	sample_35.bam	0.01	16187.13	F1	0.133333333333333	1%	Species
CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_sample_40	CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_sample_40	CAMISIM_MG	all_NCBI_genomes	WGS	PacBio	minitax	NA	BestAln	sample_40	sample_40.bam	1e-04	145.406	F1	0.516949152542373	0.01%	Species
CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_sample_40	CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_sample_40	CAMISIM_MG	all_NCBI_genomes	WGS	PacBio	minitax	NA	BestAln	sample_40	sample_40.bam	0.001	1454.06	F1	0.341137123745819	0.1%	Species
CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_sample_40	CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_sample_40	CAMISIM_MG	all_NCBI_genomes	WGS	PacBio	minitax	NA	BestAln	sample_40	sample_40.bam	0.01	14540.6	F1	0.0869565217391304	1%	Species
CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_sample_5	CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_sample_5	CAMISIM_MG	all_NCBI_genomes	WGS	PacBio	minitax	NA	BestAln	sample_5	sample_5.bam	1e-04	153.6823	F1	0.483627204030227	0.01%	Species
CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_sample_5	CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_sample_5	CAMISIM_MG	all_NCBI_genomes	WGS	PacBio	minitax	NA	BestAln	sample_5	sample_5.bam	0.001	1536.823	F1	0.3125	0.1%	Species
CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_sample_5	CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_sample_5	CAMISIM_MG	all_NCBI_genomes	WGS	PacBio	minitax	NA	BestAln	sample_5	sample_5.bam	0.01	15368.23	F1	0.0703517587939698	1%	Species
CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_sample_50	CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_sample_50	CAMISIM_MG	all_NCBI_genomes	WGS	PacBio	minitax	NA	BestAln	sample_50	sample_50.bam	1e-04	167.5985	F1	0.416666666666667	0.01%	Species
CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_sample_50	CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_sample_50	CAMISIM_MG	all_NCBI_genomes	WGS	PacBio	minitax	NA	BestAln	sample_50	sample_50.bam	0.001	1675.985	F1	0.446153846153846	0.1%	Species
CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_sample_50	CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_sample_50	CAMISIM_MG	all_NCBI_genomes	WGS	PacBio	minitax	NA	BestAln	sample_50	sample_50.bam	0.01	16759.85	F1	0.224489795918367	1%	Species
CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_sample_55	CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_sample_55	CAMISIM_MG	all_NCBI_genomes	WGS	PacBio	minitax	NA	BestAln	sample_55	sample_55.bam	1e-04	156.318	F1	0.46927374301676	0.01%	Species
CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_sample_55	CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_sample_55	CAMISIM_MG	all_NCBI_genomes	WGS	PacBio	minitax	NA	BestAln	sample_55	sample_55.bam	0.001	1563.18	F1	0.172248803827751	0.1%	Species
CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_sample_55	CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_sample_55	CAMISIM_MG	all_NCBI_genomes	WGS	PacBio	minitax	NA	BestAln	sample_55	sample_55.bam	0.01	15631.8	F1	0.0229885057471264	1%	Species
CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_sample_60	CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_sample_60	CAMISIM_MG	all_NCBI_genomes	WGS	PacBio	minitax	NA	BestAln	sample_60	sample_60.bam	1e-04	151.8829	F1	0.508849557522124	0.01%	Species
CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_sample_60	CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_sample_60	CAMISIM_MG	all_NCBI_genomes	WGS	PacBio	minitax	NA	BestAln	sample_60	sample_60.bam	0.001	1518.829	F1	0.346020761245675	0.1%	Species
CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_sample_60	CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_sample_60	CAMISIM_MG	all_NCBI_genomes	WGS	PacBio	minitax	NA	BestAln	sample_60	sample_60.bam	0.01	15188.29	F1	0.116071428571429	1%	Species
CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_sample_1	CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_sample_1	CAMISIM_MG	all_NCBI_genomes	WGS	PacBio	minitax	NA	BestAln	sample_1	sample_1.bam	1e-04	138.0604	F0.5	0.342809364548495	0.01%	Species
CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_sample_1	CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_sample_1	CAMISIM_MG	all_NCBI_genomes	WGS	PacBio	minitax	NA	BestAln	sample_1	sample_1.bam	0.001	1380.604	F0.5	0.34	0.1%	Species
CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_sample_1	CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_sample_1	CAMISIM_MG	all_NCBI_genomes	WGS	PacBio	minitax	NA	BestAln	sample_1	sample_1.bam	0.01	13806.04	F0.5	0.238095238095238	1%	Species
CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_sample_10	CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_sample_10	CAMISIM_MG	all_NCBI_genomes	WGS	PacBio	minitax	NA	BestAln	sample_10	sample_10.bam	1e-04	144.4106	F0.5	0.318435754189944	0.01%	Species
CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_sample_10	CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_sample_10	CAMISIM_MG	all_NCBI_genomes	WGS	PacBio	minitax	NA	BestAln	sample_10	sample_10.bam	0.001	1444.106	F0.5	0.331412103746398	0.1%	Species
CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_sample_10	CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_sample_10	CAMISIM_MG	all_NCBI_genomes	WGS	PacBio	minitax	NA	BestAln	sample_10	sample_10.bam	0.01	14441.06	F0.5	0.122699386503067	1%	Species
CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_sample_15	CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_sample_15	CAMISIM_MG	all_NCBI_genomes	WGS	PacBio	minitax	NA	BestAln	sample_15	sample_15.bam	1e-04	148.1973	F0.5	0.369774919614148	0.01%	Species
CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_sample_15	CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_sample_15	CAMISIM_MG	all_NCBI_genomes	WGS	PacBio	minitax	NA	BestAln	sample_15	sample_15.bam	0.001	1481.973	F0.5	0.476618705035971	0.1%	Species
CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_sample_15	CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_sample_15	CAMISIM_MG	all_NCBI_genomes	WGS	PacBio	minitax	NA	BestAln	sample_15	sample_15.bam	0.01	14819.73	F0.5	0.21484375	1%	Species
CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_sample_20	CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_sample_20	CAMISIM_MG	all_NCBI_genomes	WGS	PacBio	minitax	NA	BestAln	sample_20	sample_20.bam	1e-04	139.8732	F0.5	0.418346774193548	0.01%	Species
CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_sample_20	CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_sample_20	CAMISIM_MG	all_NCBI_genomes	WGS	PacBio	minitax	NA	BestAln	sample_20	sample_20.bam	0.001	1398.732	F0.5	0.447247706422018	0.1%	Species
CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_sample_20	CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_sample_20	CAMISIM_MG	all_NCBI_genomes	WGS	PacBio	minitax	NA	BestAln	sample_20	sample_20.bam	0.01	13987.32	F0.5	0.336538461538462	1%	Species
CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_sample_25	CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_sample_25	CAMISIM_MG	all_NCBI_genomes	WGS	PacBio	minitax	NA	BestAln	sample_25	sample_25.bam	1e-04	144.1534	F0.5	0.475989890480202	0.01%	Species
CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_sample_25	CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_sample_25	CAMISIM_MG	all_NCBI_genomes	WGS	PacBio	minitax	NA	BestAln	sample_25	sample_25.bam	0.001	1441.534	F0.5	0.497237569060774	0.1%	Species
CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_sample_25	CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_sample_25	CAMISIM_MG	all_NCBI_genomes	WGS	PacBio	minitax	NA	BestAln	sample_25	sample_25.bam	0.01	14415.34	F0.5	0.187265917602996	1%	Species
CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_sample_30	CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_sample_30	CAMISIM_MG	all_NCBI_genomes	WGS	PacBio	minitax	NA	BestAln	sample_30	sample_30.bam	1e-04	146.8281	F0.5	0.495790458372311	0.01%	Species
CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_sample_30	CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_sample_30	CAMISIM_MG	all_NCBI_genomes	WGS	PacBio	minitax	NA	BestAln	sample_30	sample_30.bam	0.001	1468.281	F0.5	0.466377440347072	0.1%	Species
CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_sample_30	CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_sample_30	CAMISIM_MG	all_NCBI_genomes	WGS	PacBio	minitax	NA	BestAln	sample_30	sample_30.bam	0.01	14682.81	F0.5	0.207547169811321	1%	Species
CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_sample_35	CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_sample_35	CAMISIM_MG	all_NCBI_genomes	WGS	PacBio	minitax	NA	BestAln	sample_35	sample_35.bam	1e-04	161.8713	F0.5	0.321637426900585	0.01%	Species
CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_sample_35	CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_sample_35	CAMISIM_MG	all_NCBI_genomes	WGS	PacBio	minitax	NA	BestAln	sample_35	sample_35.bam	0.001	1618.713	F0.5	0.505415162454874	0.1%	Species
CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_sample_35	CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_sample_35	CAMISIM_MG	all_NCBI_genomes	WGS	PacBio	minitax	NA	BestAln	sample_35	sample_35.bam	0.01	16187.13	F0.5	0.213675213675214	1%	Species
CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_sample_40	CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_sample_40	CAMISIM_MG	all_NCBI_genomes	WGS	PacBio	minitax	NA	BestAln	sample_40	sample_40.bam	1e-04	145.406	F0.5	0.489566613162119	0.01%	Species
CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_sample_40	CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_sample_40	CAMISIM_MG	all_NCBI_genomes	WGS	PacBio	minitax	NA	BestAln	sample_40	sample_40.bam	0.001	1454.06	F0.5	0.46028880866426	0.1%	Species
CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_sample_40	CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_sample_40	CAMISIM_MG	all_NCBI_genomes	WGS	PacBio	minitax	NA	BestAln	sample_40	sample_40.bam	0.01	14540.6	F0.5	0.179856115107914	1%	Species
CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_sample_5	CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_sample_5	CAMISIM_MG	all_NCBI_genomes	WGS	PacBio	minitax	NA	BestAln	sample_5	sample_5.bam	1e-04	153.6823	F0.5	0.471512770137525	0.01%	Species
CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_sample_5	CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_sample_5	CAMISIM_MG	all_NCBI_genomes	WGS	PacBio	minitax	NA	BestAln	sample_5	sample_5.bam	0.001	1536.823	F0.5	0.440528634361233	0.1%	Species
CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_sample_5	CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_sample_5	CAMISIM_MG	all_NCBI_genomes	WGS	PacBio	minitax	NA	BestAln	sample_5	sample_5.bam	0.01	15368.23	F0.5	0.154867256637168	1%	Species
CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_sample_50	CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_sample_50	CAMISIM_MG	all_NCBI_genomes	WGS	PacBio	minitax	NA	BestAln	sample_50	sample_50.bam	1e-04	167.5985	F0.5	0.354609929078014	0.01%	Species
CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_sample_50	CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_sample_50	CAMISIM_MG	all_NCBI_genomes	WGS	PacBio	minitax	NA	BestAln	sample_50	sample_50.bam	0.001	1675.985	F0.5	0.547169811320755	0.1%	Species
CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_sample_50	CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_sample_50	CAMISIM_MG	all_NCBI_genomes	WGS	PacBio	minitax	NA	BestAln	sample_50	sample_50.bam	0.01	16759.85	F0.5	0.401459854014599	1%	Species
CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_sample_55	CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_sample_55	CAMISIM_MG	all_NCBI_genomes	WGS	PacBio	minitax	NA	BestAln	sample_55	sample_55.bam	1e-04	156.318	F0.5	0.455531453362256	0.01%	Species
CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_sample_55	CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_sample_55	CAMISIM_MG	all_NCBI_genomes	WGS	PacBio	minitax	NA	BestAln	sample_55	sample_55.bam	0.001	1563.18	F0.5	0.276073619631902	0.1%	Species
CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_sample_55	CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_sample_55	CAMISIM_MG	all_NCBI_genomes	WGS	PacBio	minitax	NA	BestAln	sample_55	sample_55.bam	0.01	15631.8	F0.5	0.053763440860215	1%	Species
CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_sample_60	CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_sample_60	CAMISIM_MG	all_NCBI_genomes	WGS	PacBio	minitax	NA	BestAln	sample_60	sample_60.bam	1e-04	151.8829	F0.5	0.485641891891892	0.01%	Species
CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_sample_60	CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_sample_60	CAMISIM_MG	all_NCBI_genomes	WGS	PacBio	minitax	NA	BestAln	sample_60	sample_60.bam	0.001	1518.829	F0.5	0.469924812030075	0.1%	Species
CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_sample_60	CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_sample_60	CAMISIM_MG	all_NCBI_genomes	WGS	PacBio	minitax	NA	BestAln	sample_60	sample_60.bam	0.01	15188.29	F0.5	0.238970588235294	1%	Species
CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_sample_1	CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_sample_1	CAMISIM_MG	all_NCBI_genomes	WGS	PacBio	minitax	NA	BestAln	sample_1	sample_1.bam	1e-04	138.0604	Chi_stat	41.899968001482	0.01%	Species
CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_sample_1	CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_sample_1	CAMISIM_MG	all_NCBI_genomes	WGS	PacBio	minitax	NA	BestAln	sample_1	sample_1.bam	0.001	1380.604	Chi_stat	44.1802016181707	0.1%	Species
CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_sample_1	CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_sample_1	CAMISIM_MG	all_NCBI_genomes	WGS	PacBio	minitax	NA	BestAln	sample_1	sample_1.bam	0.01	13806.04	Chi_stat	55.09616953677	1%	Species
