tax.identity	sample	count	superkingdom	phylum	class	order	family	genus	species
Anaerotignum propionicum	sample_57	4	Bacteria	Firmicutes	Clostridia	Eubacteriales	Lachnospiraceae	Anaerotignum	Anaerotignum propionicum
Anaerotruncus colihominis	sample_57	228	Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	Anaerotruncus	Anaerotruncus colihominis
Anaerotruncus sp. CAG:528	sample_57	2	Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	Anaerotruncus	Anaerotruncus sp. CAG:528
Anaerotruncus sp. G3(2012)	sample_57	108	Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	Anaerotruncus	Anaerotruncus sp. G3(2012)
Anaerovibrio lipolyticus	sample_57	11	Bacteria	Firmicutes	Negativicutes	Selenomonadales	Selenomonadaceae	Anaerovibrio	Anaerovibrio lipolyticus
Anaerovibrio sp. JC8	sample_57	27	Bacteria	Firmicutes	Negativicutes	Selenomonadales	Selenomonadaceae	Anaerovibrio	Anaerovibrio sp. JC8
Anaerovirgula multivorans	sample_57	566	Bacteria	Firmicutes	Clostridia	Eubacteriales	NA	Anaerovirgula	Anaerovirgula multivorans
Ancrocorticia populi	sample_57	1	Bacteria	Actinobacteria	Actinomycetia	Actinomycetales	Actinomycetaceae	Ancrocorticia	Ancrocorticia populi
Ancylobacter rudongensis	sample_57	10	Bacteria	Proteobacteria	Alphaproteobacteria	Hyphomicrobiales	Xanthobacteraceae	Ancylobacter	Ancylobacter rudongensis
Anditalea andensis	sample_57	2	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Cytophagaceae	Anditalea	Anditalea andensis
Andreesenia angusta	sample_57	12	Bacteria	Firmicutes	Tissierellia	Tissierellales	Gottschalkiaceae	Andreesenia	Andreesenia angusta
Aneurinibacillus aneurinilyticus	sample_57	5	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Aneurinibacillus	Aneurinibacillus aneurinilyticus
Aneurinibacillus migulanus	sample_57	7	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Aneurinibacillus	Aneurinibacillus migulanus
Aneurinibacillus soli	sample_57	1	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Aneurinibacillus	Aneurinibacillus soli
Aneurinibacillus sp. XH2	sample_57	3	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Aneurinibacillus	Aneurinibacillus sp. XH2
Angustibacter sp. Root456	sample_57	2	Bacteria	Actinobacteria	Actinomycetia	Kineosporiales	Kineosporiaceae	Angustibacter	Angustibacter sp. Root456
Anoxybacillus amylolyticus	sample_57	1	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Anoxybacillus	Anoxybacillus amylolyticus
Anoxybacillus flavithermus	sample_57	14	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Anoxybacillus	Anoxybacillus flavithermus
Anoxybacillus gonensis	sample_57	1	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Anoxybacillus	Anoxybacillus gonensis
Anoxybacillus karvacharensis	sample_57	1	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Anoxybacillus	Anoxybacillus karvacharensis
Anoxybacillus sp. B7M1	sample_57	1	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Anoxybacillus	Anoxybacillus sp. B7M1
Anoxybacillus sp. P3H1B	sample_57	3	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Anoxybacillus	Anoxybacillus sp. P3H1B
Anoxybacillus sp. UARK-01	sample_57	1	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Anoxybacillus	Anoxybacillus sp. UARK-01
Anoxybacillus thermarum	sample_57	2	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Anoxybacillus	Anoxybacillus thermarum
Anoxybacillus vitaminiphilus	sample_57	4	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Anoxybacillus	Anoxybacillus vitaminiphilus
Antarctobacter heliothermus	sample_57	7	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Roseobacteraceae	Antarctobacter	Antarctobacter heliothermus
Antricoccus suffuscus	sample_57	2	Bacteria	Actinobacteria	Actinomycetia	Geodermatophilales	Antricoccaceae	Antricoccus	Antricoccus suffuscus
Aphanizomenon flos-aquae	sample_57	2	Bacteria	Cyanobacteria	NA	Nostocales	Aphanizomenonaceae	Aphanizomenon	Aphanizomenon flos-aquae
Aphanocapsa montana	sample_57	11	Bacteria	Cyanobacteria	NA	Synechococcales	Merismopediaceae	Aphanocapsa	Aphanocapsa montana
Aphanothece hegewaldii	sample_57	1	Bacteria	Cyanobacteria	NA	Chroococcales	Aphanothecaceae	Aphanothece	Aphanothece hegewaldii
Apibacter mensalis	sample_57	5	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Weeksellaceae	Apibacter	Apibacter mensalis
Apilactobacillus apinorum	sample_57	10	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Apilactobacillus	Apilactobacillus apinorum
Apilactobacillus kunkeei	sample_57	8	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Apilactobacillus	Apilactobacillus kunkeei
Apilactobacillus micheneri	sample_57	24	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Apilactobacillus	Apilactobacillus micheneri
Apilactobacillus ozensis	sample_57	5	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Apilactobacillus	Apilactobacillus ozensis
Aquabacterium sp. NJ1	sample_57	3	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	NA	Aquabacterium	Aquabacterium sp. NJ1
Aquamicrobium aerolatum	sample_57	12	Bacteria	Proteobacteria	Alphaproteobacteria	Hyphomicrobiales	Phyllobacteriaceae	Aquamicrobium	Aquamicrobium aerolatum
Aquamicrobium defluvii	sample_57	3	Bacteria	Proteobacteria	Alphaproteobacteria	Hyphomicrobiales	Phyllobacteriaceae	Aquamicrobium	Aquamicrobium defluvii
Aquaspirillum sp. LM1	sample_57	1	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Chromobacteriaceae	Aquaspirillum	Aquaspirillum sp. LM1
Aquibium oceanicum	sample_57	13	Bacteria	Proteobacteria	Alphaproteobacteria	Hyphomicrobiales	Phyllobacteriaceae	Aquibium	Aquibium oceanicum
Aquiflexum balticum	sample_57	5	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Cyclobacteriaceae	Aquiflexum	Aquiflexum balticum
Aquimarina aggregata	sample_57	1	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Aquimarina	Aquimarina aggregata
Aquimarina atlantica	sample_57	4	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Aquimarina	Aquimarina atlantica
Aquimarina sp. AD1	sample_57	5	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Aquimarina	Aquimarina sp. AD1
Aquimarina sp. AD10	sample_57	3	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Aquimarina	Aquimarina sp. AD10
Aquimarina sp. BL5	sample_57	6	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Aquimarina	Aquimarina sp. BL5
Aquimarina spongiae	sample_57	4	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Aquimarina	Aquimarina spongiae
Aquimonas voraii	sample_57	3	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Rhodanobacteraceae	Aquimonas	Aquimonas voraii
Aquirhabdus parva	sample_57	5	Bacteria	Proteobacteria	Gammaproteobacteria	Moraxellales	Moraxellaceae	Aquirhabdus	Aquirhabdus parva
Aquirufa nivalisilvae	sample_57	1	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Cytophagaceae	Aquirufa	Aquirufa nivalisilvae
Aquisalimonas asiatica	sample_57	7	Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	Ectothiorhodospiraceae	Aquisalimonas	Aquisalimonas asiatica
Aquitalea magnusonii	sample_57	8	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Chromobacteriaceae	Aquitalea	Aquitalea magnusonii
Arachidicoccus rhizosphaerae	sample_57	25	Bacteria	Bacteroidetes	Chitinophagia	Chitinophagales	Chitinophagaceae	Arachidicoccus	Arachidicoccus rhizosphaerae
Arachnia propionica	sample_57	2	Bacteria	Actinobacteria	Actinomycetia	Propionibacteriales	Propionibacteriaceae	Arachnia	Arachnia propionica
Archaeoglobus fulgidus	sample_57	1	Archaea	Euryarchaeota	Archaeoglobi	Archaeoglobales	Archaeoglobaceae	Archaeoglobus	Archaeoglobus fulgidus
Archaeoglobus profundus	sample_57	1	Archaea	Euryarchaeota	Archaeoglobi	Archaeoglobales	Archaeoglobaceae	Archaeoglobus	Archaeoglobus profundus
Archaeoglobus sulfaticallidus	sample_57	1	Archaea	Euryarchaeota	Archaeoglobi	Archaeoglobales	Archaeoglobaceae	Archaeoglobus	Archaeoglobus sulfaticallidus
Archaeoglobus veneficus	sample_57	1	Archaea	Euryarchaeota	Archaeoglobi	Archaeoglobales	Archaeoglobaceae	Archaeoglobus	Archaeoglobus veneficus
Archangium gephyra	sample_57	4	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Archangiaceae	Archangium	Archangium gephyra
Archangium sp. Cb G35	sample_57	4	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Archangiaceae	Archangium	Archangium sp. Cb G35
Archangium violaceum	sample_57	3	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Archangiaceae	Archangium	Archangium violaceum
Arcicella aurantiaca	sample_57	10	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Spirosomaceae	Arcicella	Arcicella aurantiaca
Arcobacter caeni	sample_57	3	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Arcobacteraceae	Arcobacter	Arcobacter caeni
Arcobacter lacus	sample_57	1	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Arcobacteraceae	Arcobacter	Arcobacter lacus
Arcobacter nitrofigilis	sample_57	3	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Arcobacteraceae	Arcobacter	Arcobacter nitrofigilis
Arcobacter sp.	sample_57	55	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Arcobacteraceae	Arcobacter	Arcobacter sp.
Arcobacter sp. CECT 9188	sample_57	1	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Arcobacteraceae	NA	Arcobacter sp. CECT 9188
Arcobacter sp. FW59	sample_57	6	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Arcobacteraceae	NA	Arcobacter sp. FW59
Arcobacter sp. L	sample_57	1	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Arcobacteraceae	NA	Arcobacter sp. L
Arcticibacter pallidicorallinus	sample_57	3	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Sphingobacteriaceae	Arcticibacter	Arcticibacter pallidicorallinus
Arcticibacterium luteifluviistationis	sample_57	9	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Spirosomaceae	Arcticibacterium	Arcticibacterium luteifluviistationis
Ardenticatena maritima	sample_57	1	Bacteria	Chloroflexi	Ardenticatenia	Ardenticatenales	Ardenticatenaceae	Ardenticatena	Ardenticatena maritima
Ardenticatenia bacterium	sample_57	2	Bacteria	Chloroflexi	Ardenticatenia	NA	NA	NA	Ardenticatenia bacterium
Arenibacter echinorum	sample_57	3	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Arenibacter	Arenibacter echinorum
Arenibacter nanhaiticus	sample_57	4	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Arenibacter	Arenibacter nanhaiticus
Arenibacter sp. ARW7G5Y1	sample_57	7	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Arenibacter	Arenibacter sp. ARW7G5Y1
Arenibacter sp. NBRC 103722	sample_57	1	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Arenibacter	Arenibacter sp. NBRC 103722
Arenibacter sp. P308M17	sample_57	4	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Arenibacter	Arenibacter sp. P308M17
Arenibacter troitsensis	sample_57	4	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Arenibacter	Arenibacter troitsensis
Arenimonas caeni	sample_57	1	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Arenimonas	Arenimonas caeni
Arenimonas malthae	sample_57	5	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Arenimonas	Arenimonas malthae
Arenimonas metalli	sample_57	4	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Arenimonas	Arenimonas metalli
Arenimonas sp. SCN 70-307	sample_57	3	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Arenimonas	Arenimonas sp. SCN 70-307
Armatimonadetes bacterium 55-13	sample_57	2	Bacteria	Armatimonadetes	NA	NA	NA	NA	Armatimonadetes bacterium 55-13
Armatimonadetes bacterium CG06_land_8_20_14_3_00_66_21	sample_57	2	Bacteria	Armatimonadetes	NA	NA	NA	NA	Armatimonadetes bacterium CG06_land_8_20_14_3_00_66_21
Armatimonadetes bacterium CG07_land_8_20_14_0_80_59_28	sample_57	1	Bacteria	Armatimonadetes	NA	NA	NA	NA	Armatimonadetes bacterium CG07_land_8_20_14_0_80_59_28
Armatimonadetes bacterium CG2_30_66_41	sample_57	1	Bacteria	Armatimonadetes	NA	NA	NA	NA	Armatimonadetes bacterium CG2_30_66_41
Armatimonadetes bacterium CG_4_10_14_0_8_um_filter_66_14	sample_57	3	Bacteria	Armatimonadetes	NA	NA	NA	NA	Armatimonadetes bacterium CG_4_10_14_0_8_um_filter_66_14
Armatimonadetes bacterium CG_4_10_14_3_um_filter_66_18	sample_57	3	Bacteria	Armatimonadetes	NA	NA	NA	NA	Armatimonadetes bacterium CG_4_10_14_3_um_filter_66_18
Armatimonadetes bacterium CG_4_9_14_3_um_filter_66_14	sample_57	1	Bacteria	Armatimonadetes	NA	NA	NA	NA	Armatimonadetes bacterium CG_4_9_14_3_um_filter_66_14
Armatimonadetes bacterium CP1_7O	sample_57	1	Bacteria	Armatimonadetes	NA	NA	NA	NA	Armatimonadetes bacterium CP1_7O
Armatimonadetes bacterium GBS	sample_57	2	Bacteria	Armatimonadetes	NA	NA	NA	NA	Armatimonadetes bacterium GBS
Aromatoleum aromaticum	sample_57	5	Bacteria	Proteobacteria	Betaproteobacteria	Rhodocyclales	Rhodocyclaceae	Aromatoleum	Aromatoleum aromaticum
Aromatoleum pumilum	sample_57	5	Bacteria	Proteobacteria	Betaproteobacteria	Rhodocyclales	Rhodocyclaceae	Aromatoleum	Aromatoleum pumilum
Aromatoleum tolulyticum	sample_57	6	Bacteria	Proteobacteria	Betaproteobacteria	Rhodocyclales	Rhodocyclaceae	Aromatoleum	Aromatoleum tolulyticum
Arsenicibacter rosenii	sample_57	10	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Spirosomaceae	Arsenicibacter	Arsenicibacter rosenii
Arsenicicoccus sp. oral taxon 190	sample_57	5	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Intrasporangiaceae	Arsenicicoccus	Arsenicicoccus sp. oral taxon 190
Arsukibacterium ikkense	sample_57	3	Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	Chromatiaceae	Arsukibacterium	Arsukibacterium ikkense
Arsukibacterium sp. MJ3	sample_57	4	Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	Chromatiaceae	Arsukibacterium	Arsukibacterium sp. MJ3
Arthrobacter agilis	sample_57	7	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Micrococcaceae	Arthrobacter	Arthrobacter agilis
Arthrobacter crystallopoietes	sample_57	3	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Micrococcaceae	Arthrobacter	Arthrobacter crystallopoietes
Arthrobacter glacialis	sample_57	1	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Micrococcaceae	Arthrobacter	Arthrobacter glacialis
Arthrobacter globiformis	sample_57	4	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Micrococcaceae	Arthrobacter	Arthrobacter globiformis
Arthrobacter livingstonensis	sample_57	3	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Micrococcaceae	Arthrobacter	Arthrobacter livingstonensis
Arthrobacter pityocampae	sample_57	1	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Micrococcaceae	Arthrobacter	Arthrobacter pityocampae
Arthrobacter psychrolactophilus	sample_57	1	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Micrococcaceae	Arthrobacter	Arthrobacter psychrolactophilus
Arthrobacter rhombi	sample_57	1	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Micrococcaceae	Arthrobacter	Arthrobacter rhombi
Arthrobacter sp. 49Tsu3.1M3	sample_57	1	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Micrococcaceae	Arthrobacter	Arthrobacter sp. 49Tsu3.1M3
Arthrobacter sp. 7749	sample_57	1	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Micrococcaceae	Arthrobacter	Arthrobacter sp. 7749
Arthrobacter sp. AQ5-05	sample_57	2	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Micrococcaceae	Arthrobacter	Arthrobacter sp. AQ5-05
Arthrobacter sp. ATCC 21022	sample_57	1	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Micrococcaceae	Arthrobacter	Arthrobacter sp. ATCC 21022
Arthrobacter sp. D4	sample_57	1	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Micrococcaceae	Arthrobacter	Arthrobacter sp. D4
Arthrobacter sp. EPSL27	sample_57	4	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Micrococcaceae	Arthrobacter	Arthrobacter sp. EPSL27
Arthrobacter sp. Edens01	sample_57	1	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Micrococcaceae	Arthrobacter	Arthrobacter sp. Edens01
Arthrobacter sp. FB24	sample_57	1	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Micrococcaceae	Arthrobacter	Arthrobacter sp. FB24
Arthrobacter sp. H-02-3	sample_57	1	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Micrococcaceae	Arthrobacter	Arthrobacter sp. H-02-3
Arthrobacter sp. HMSC06H05	sample_57	1	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Micrococcaceae	Arthrobacter	Arthrobacter sp. HMSC06H05
Arthrobacter sp. HMWF013	sample_57	3	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Micrococcaceae	Arthrobacter	Arthrobacter sp. HMWF013
Arthrobacter sp. Leaf137	sample_57	3	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Micrococcaceae	Arthrobacter	Arthrobacter sp. Leaf137
Arthrobacter sp. Leaf141	sample_57	1	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Micrococcaceae	Arthrobacter	Arthrobacter sp. Leaf141
Arthrobacter sp. Leaf337	sample_57	3	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Micrococcaceae	Arthrobacter	Arthrobacter sp. Leaf337
Arthrobacter sp. MWB30	sample_57	1	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Micrococcaceae	Arthrobacter	Arthrobacter sp. MWB30
Arthrobacter sp. MYb213	sample_57	2	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Micrococcaceae	Arthrobacter	Arthrobacter sp. MYb213
Arthrobacter sp. MYb214	sample_57	2	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Micrococcaceae	Arthrobacter	Arthrobacter sp. MYb214
Arthrobacter sp. MYb221	sample_57	1	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Micrococcaceae	Arthrobacter	Arthrobacter sp. MYb221
Arthrobacter sp. MYb222	sample_57	1	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Micrococcaceae	Arthrobacter	Arthrobacter sp. MYb222
Arthrobacter sp. MYb227	sample_57	1	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Micrococcaceae	Arthrobacter	Arthrobacter sp. MYb227
Arthrobacter sp. MYb229	sample_57	1	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Micrococcaceae	Arthrobacter	Arthrobacter sp. MYb229
Arthrobacter sp. MYb23	sample_57	2	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Micrococcaceae	Arthrobacter	Arthrobacter sp. MYb23
Arthrobacter sp. MYb51	sample_57	2	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Micrococcaceae	Arthrobacter	Arthrobacter sp. MYb51
Arthrobacter sp. OY3WO11	sample_57	2	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Micrococcaceae	Arthrobacter	Arthrobacter sp. OY3WO11
Arthrobacter sp. P2b	sample_57	2	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Micrococcaceae	Arthrobacter	Arthrobacter sp. P2b
Arthrobacter sp. PAMC 25486	sample_57	1	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Micrococcaceae	Arthrobacter	Arthrobacter sp. PAMC 25486
Arthrobacter sp. PM3	sample_57	1	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Micrococcaceae	Arthrobacter	Arthrobacter sp. PM3
Arthrobacter sp. RT-1	sample_57	1	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Micrococcaceae	Arthrobacter	Arthrobacter sp. RT-1
Arthrobacter sp. SRS-W-1-2016	sample_57	2	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Micrococcaceae	Arthrobacter	Arthrobacter sp. SRS-W-1-2016
Arthrobacter sp. Soil736	sample_57	8	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Micrococcaceae	Arthrobacter	Arthrobacter sp. Soil736
Arthrobacter sp. Soil761	sample_57	1	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Micrococcaceae	Arthrobacter	Arthrobacter sp. Soil761
Arthrobacter sp. Soil762	sample_57	1	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Micrococcaceae	Arthrobacter	Arthrobacter sp. Soil762
Arthrobacter sp. Soil763	sample_57	5	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Micrococcaceae	Arthrobacter	Arthrobacter sp. Soil763
Arthrobacter sp. Soil782	sample_57	1	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Micrococcaceae	Arthrobacter	Arthrobacter sp. Soil782
Arthrobacter sp. U41	sample_57	2	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Micrococcaceae	Arthrobacter	Arthrobacter sp. U41
Arthrobacter sp. UCD-GKA	sample_57	4	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Micrococcaceae	Arthrobacter	Arthrobacter sp. UCD-GKA
Arthrobacter sp. YC-RL1	sample_57	6	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Micrococcaceae	Arthrobacter	Arthrobacter sp. YC-RL1
Arthrobacter sp. ZXY-2	sample_57	1	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Micrococcaceae	Arthrobacter	Arthrobacter sp. ZXY-2
Arthrobacter sp. cf158	sample_57	1	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Micrococcaceae	Arthrobacter	Arthrobacter sp. cf158
Arthrobacter sp. ov407	sample_57	1	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Micrococcaceae	Arthrobacter	Arthrobacter sp. ov407
Arthrobacter stackebrandtii	sample_57	2	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Micrococcaceae	Arthrobacter	Arthrobacter stackebrandtii
Arthrobacter subterraneus	sample_57	1	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Micrococcaceae	Arthrobacter	Arthrobacter subterraneus
