sample	superkingdom	phylum	class	order	family	genus	species	norm_count
sample_37	Bacteria	Firmicutes	Clostridia	Eubacteriales	Peptococcaceae	Desulfosporosinus	Desulfosporosinus acididurans	21.03158069879
sample_37	Bacteria	Firmicutes	Clostridia	NA	NA	NA	Clostridia bacterium BRH_c25	70.4842163959449
sample_37	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Companilactobacillus	Companilactobacillus farciminis	75.6000062956506
sample_37	Bacteria	Firmicutes	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	Clostridium grantii	65.9368475962065
sample_37	Bacteria	Actinobacteria	Actinomycetia	Propionibacteriales	Propionibacteriaceae	Propionibacterium	Propionibacterium acidifaciens	7.95789539954216
sample_37	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium	Fusobacterium sp. oral taxon 370	3.97894769977108
sample_37	Bacteria	Firmicutes	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	Clostridium drakei	27.8526338983976
sample_37	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	NA	Erysipelotrichaceae bacterium AM07-12	157.452644690941
sample_37	Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	Ruminococcus	Ruminococcus sp. AM34-10LB	72.7579007958141
sample_37	Bacteria	Actinobacteria	Actinomycetia	Corynebacteriales	Corynebacteriaceae	Corynebacterium	Corynebacterium sp. HMSC062E11	2.84210549983649
sample_37	Bacteria	Actinobacteria	Actinomycetia	Actinomycetales	Actinomycetaceae	Actinomyces	Actinomyces graevenitzii	9.09473759947676
sample_37	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	NA	Porphyromonadaceae bacterium COT-184 OH4590	34.1052659980378
sample_37	Bacteria	Firmicutes	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	Clostridium sp. CAG:75	120.505273193067
sample_37	Bacteria	Firmicutes	Tissierellia	Tissierellales	Peptoniphilaceae	Anaerococcus	Anaerococcus prevotii	36.378950397907
sample_37	Bacteria	Firmicutes	Tissierellia	Tissierellales	Peptoniphilaceae	Anaerosphaera	Anaerosphaera sp. HMSC064C01	18.1894751989535
sample_37	Bacteria	Firmicutes	Clostridia	Eubacteriales	Lachnospiraceae	Anaerocolumna	Anaerocolumna xylanovorans	152.336854791236
sample_37	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	Prevotella fusca	42.6315824975473
sample_37	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus gordonii	23.3052650986592
sample_37	Bacteria	Firmicutes	Clostridia	Eubacteriales	Peptococcaceae	Desulfosporosinus	Desulfosporosinus sp. BG	23.3052650986592
sample_37	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Virgibacillus	Virgibacillus halodenitrificans	3.97894769977108
sample_37	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfohalobiaceae	Desulfonauticus	Desulfonauticus submarinus	5.68421099967297
sample_37	Bacteria	Ignavibacteriae	Ignavibacteria	Ignavibacteriales	NA	NA	Ignavibacteriales bacterium CG18_big_fil_WC_8_21_14_2_50_31_20	5.68421099967297
sample_37	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	Prevotella rara	64.8000053962719
sample_37	Eukaryota	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus sclerotiicarbonarius	13.0736852992478
sample_37	Bacteria	Proteobacteria	Gammaproteobacteria	Moraxellales	Moraxellaceae	Psychrobacter	Psychrobacter sp. JB193	0.568421099967297
sample_37	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Ligilactobacillus	Ligilactobacillus hayakitensis	33.5368448980705
sample_37	Bacteria	Tenericutes	Mollicutes	Entomoplasmatales	Spiroplasmataceae	Spiroplasma	Spiroplasma cantharicola	3.41052659980378
sample_37	Archaea	Euryarchaeota	Halobacteria	Haloferacales	Halorubraceae	Halorubrum	Halorubrum californiense	0.568421099967297
sample_37	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Brevundimonas	Brevundimonas sp. Leaf168	1.13684219993459
sample_37	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus sp. B-jedd	3.97894769977108
sample_37	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	Massilia glaciei	3.41052659980378
sample_37	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Massilimicrobiota	Massilimicrobiota timonensis	308.084236182275
sample_37	Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	Oscillibacter	Oscillibacter sp. 1-3	181.894751989535
sample_37	Bacteria	Spirochaetes	Spirochaetia	Brachyspirales	Brachyspiraceae	Brachyspira	Brachyspira sp. CAG:700	14.2105274991824
sample_37	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonas sp.	6.82105319960757
sample_37	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus oralis	17.6210540989862
sample_37	Bacteria	Bacteroidetes	Bacteroidia	Marinilabiliales	Prolixibacteraceae	Sunxiuqinia	Sunxiuqinia dokdonensis	144.947380491661
sample_37	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Dysgonomonadaceae	Dysgonomonas	Dysgonomonas gadei	7.95789539954216
sample_37	Bacteria	Firmicutes	Clostridia	Eubacteriales	Eubacteriaceae	Eubacterium	Eubacterium sp. CAG:146	106.294745693885
sample_37	Bacteria	Candidatus Melainabacteria	NA	NA	NA	NA	Candidatus Melainabacteria bacterium RIFCSPHIGHO2_02_FULL_34_12	1.13684219993459
sample_37	Bacteria	Firmicutes	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	Clostridium hathewayi CAG:224	272.273706884335
sample_37	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Limosilactobacillus	Limosilactobacillus pontis	55.7052677967951
sample_37	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus iners	97.2000080944078
sample_37	Bacteria	Armatimonadetes	NA	NA	NA	NA	Armatimonadetes bacterium 55-13	3.41052659980378
sample_37	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Micrococcaceae	Sinomonas	Sinomonas sp. R1AF57	1.70526329990189
sample_37	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Flavobacterium sp. CF136	11.9368430993132
sample_37	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	Prevotella sp. AM42-24	56.2736888967624
sample_37	Bacteria	Actinobacteria	Actinomycetia	Corynebacteriales	Corynebacteriaceae	Corynebacterium	Corynebacterium sp. HMSC06G04	0.568421099967297
sample_37	Bacteria	Firmicutes	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	Clostridium haemolyticum	10.8000008993787
sample_37	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Sphingobacteriaceae	Solitalea	Solitalea canadensis	4.54736879973838
sample_37	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Paenibacillus	Paenibacillus sp. FSL R7-269	5.68421099967297
sample_37	Bacteria	Actinobacteria	Actinomycetia	Frankiales	Frankiaceae	Frankia	Frankia canadensis	3.41052659980378
sample_37	Bacteria	Actinobacteria	Actinomycetia	Streptomycetales	Streptomycetaceae	Streptomyces	Streptomyces longwoodensis	2.27368439986919
sample_37	Bacteria	Firmicutes	Clostridia	Eubacteriales	Lachnospiraceae	Anaerosporobacter	Anaerosporobacter mobilis	172.231593290091
sample_37	Eukaryota	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus indologenus	13.6421063992151
sample_37	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	NA	Porphyromonadaceae bacterium KHP3R9	4.54736879973838
sample_37	Bacteria	Firmicutes	Tissierellia	Tissierellales	Peptoniphilaceae	Peptoniphilus	Peptoniphilus sp. BV3AC2	11.3684219993459
sample_37	Bacteria	Firmicutes	Tissierellia	Tissierellales	Peptoniphilaceae	Anaerococcus	Anaerococcus tetradius	35.8105292979397
sample_37	Bacteria	Firmicutes	Clostridia	Eubacteriales	NA	NA	Clostridiales bacterium oral taxon 876	24.4421072985938
sample_37	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus sp. 10A9_DIV0425	5.11578989970568
sample_37	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Asticcacaulis	Asticcacaulis sp. AC402	6.82105319960757
sample_37	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Oceanobacillus	Oceanobacillus oncorhynchi	17.6210540989862
sample_37	Bacteria	Firmicutes	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	Clostridium sp. CAG:505	40.3578980976781
sample_37	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Virgibacillus	Virgibacillus chiguensis	8.52631649950946
sample_37	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Dysgonomonadaceae	Dysgonomonas	Dysgonomonas sp. 37-18	10.8000008993787
sample_37	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium	Fusobacterium sp. HMSC073F01	30.1263182982668
sample_37	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lapidilactobacillus	Lapidilactobacillus concavus	101.747376894146
sample_37	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Erwiniaceae	Erwinia	Erwinia amylovora	12.5052641992805
sample_37	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Acidovorax	Acidovorax temperans	2.84210549983649
sample_37	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Furfurilactobacillus	Furfurilactobacillus siliginis	90.9473759947676
sample_37	Bacteria	Actinobacteria	Actinomycetia	Actinomycetales	Actinomycetaceae	Schaalia	Schaalia radingae	5.11578989970568
sample_37	Bacteria	Firmicutes	Clostridia	Eubacteriales	Peptostreptococcaceae	Peptoanaerobacter	[Eubacterium] yurii	34.6736870980051
sample_37	Bacteria	Firmicutes	Clostridia	Eubacteriales	NA	NA	Clostridiales bacterium PH28_bin88	23.8736861986265
sample_37	Bacteria	Chlamydiae	Chlamydiia	Chlamydiales	Chlamydiaceae	Chlamydia	Chlamydia muridarum	0.568421099967297
sample_37	Bacteria	Acidobacteria	NA	NA	NA	NA	Acidobacteria bacterium RBG_13_68_16	3.97894769977108
sample_37	Bacteria	Firmicutes	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	Clostridium sp. MD294	63.09474209637
sample_37	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus sp. HMSC069A01	63.6631631963373
sample_37	Bacteria	Chloroflexi	Caldilineae	Caldilineales	Caldilineaceae	Caldilinea	Caldilinea aerophila	3.97894769977108
sample_37	Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	Ruminococcus	Ruminococcus sp. CAG:57	17.6210540989862
sample_37	Bacteria	Actinobacteria	Actinomycetia	Streptomycetales	Streptomycetaceae	Streptomyces	Streptomyces sp. Root264	1.13684219993459
sample_37	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Paenibacillus	Paenibacillus crassostreae	14.2105274991824
sample_37	Bacteria	Proteobacteria	Alphaproteobacteria	Hyphomicrobiales	Methylobacteriaceae	Microvirga	Microvirga vignae	1.13684219993459
sample_37	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Geobacillus	Geobacillus genomosp. 3	3.97894769977108
sample_37	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus warneri	2.84210549983649
sample_37	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus pseudintermedius	33.5368448980705
sample_37	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus sp. HMSC062B01	18.7578962989208
sample_37	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Oceanobacillus	Oceanobacillus arenosus	6.25263209964027
sample_37	Bacteria	Proteobacteria	Alphaproteobacteria	Hyphomicrobiales	Brucellaceae	Brucella	Brucella oryzae	1.70526329990189
sample_37	Bacteria	Proteobacteria	Gammaproteobacteria	Aeromonadales	Aeromonadaceae	Aeromonas	Aeromonas sobria	7.38947429957487
sample_37	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus kalixensis	136.421063992151
sample_37	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Roseobacteraceae	Celeribacter	Celeribacter persicus	2.27368439986919
sample_37	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Flavobacterium plurextorum	9.66315869944406
sample_37	Eukaryota	Basidiomycota	Tremellomycetes	Tremellales	Cryptococcaceae	Cryptococcus	Cryptococcus neoformans	10.2315797994114
sample_37	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Micrococcaceae	Glutamicibacter	Glutamicibacter halophytocola	0.568421099967297
sample_37	Bacteria	Firmicutes	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	Clostridium sp. CAG:226	23.8736861986265
sample_37	Bacteria	Verrucomicrobia	NA	NA	NA	NA	Verrucomicrobia bacterium	9.66315869944406
sample_37	Bacteria	Firmicutes	Clostridia	Eubacteriales	Lachnospiraceae	Blautia	Blautia sp. CAG:37_48_57	185.305278589339
sample_37	Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	Anaerotruncus	Anaerotruncus sp. G3(2012)	242.147388586069
sample_37	Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	Veillonella	Veillonella sp. 6_1_27	2.27368439986919
sample_37	Bacteria	Firmicutes	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	Clostridium sp. CAG:352	38.0842136978089
sample_37	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	Prevotella sp. P4-98	40.9263191976454
sample_37	Bacteria	Firmicutes	Clostridia	Eubacteriales	Eubacteriaceae	Eubacterium	Eubacterium sp. 38_16	121.642115393002
sample_37	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Sphingobacteriaceae	Mucilaginibacter	Mucilaginibacter sp. 44-25	1.70526329990189
sample_37	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	NA	NA	Rhodospirillales bacterium RIFCSPLOWO2_12_FULL_58_28	1.13684219993459
sample_37	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Asticcacaulis	Asticcacaulis benevestitus	1.70526329990189
sample_37	Bacteria	Firmicutes	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	Clostridium putrefaciens	15.347369699117
sample_37	Archaea	Candidatus Diapherotrites	NA	NA	NA	NA	Candidatus Diapherotrites archaeon CG08_land_8_20_14_0_20_34_12	1.13684219993459
sample_37	Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	Oscillibacter	Oscillibacter sp. 57_20	61.3894787964681
sample_37	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus sp. HMSC066F10	24.4421072985938
sample_37	Bacteria	Firmicutes	Clostridia	Halanaerobiales	Halanaerobiaceae	Halanaerobium	Halanaerobium praevalens	4.54736879973838
sample_37	Bacteria	Actinobacteria	Actinomycetia	Bifidobacteriales	Bifidobacteriaceae	Pseudoscardovia	Pseudoscardovia radai	23.8736861986265
sample_37	Bacteria	Candidatus Melainabacteria	NA	NA	NA	NA	Candidatus Melainabacteria bacterium 35_41	15.347369699117
sample_37	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Pediococcus	Pediococcus claussenii	228.505282186854
sample_37	Bacteria	Synergistetes	Synergistia	Synergistales	Synergistaceae	Cloacibacillus	Cloacibacillus porcorum	25.5789494985284
sample_37	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Weissella	Weissella cibaria	8.52631649950946
sample_37	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Tannerellaceae	Parabacteroides	Parabacteroides distasonis	197.242121688652
sample_37	Bacteria	Firmicutes	Negativicutes	Acidaminococcales	Acidaminococcaceae	Acidaminococcus	Acidaminococcus sp. CAG:542	16.4842118990516
sample_37	Bacteria	Firmicutes	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	Clostridium sp. CAG:264	67.0736897961411
sample_37	Bacteria	Firmicutes	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	Clostridium scatologenes	27.2842127984303
sample_37	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Companilactobacillus	Companilactobacillus heilongjiangensis	48.8842145971876
sample_37	Bacteria	Firmicutes	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	Clostridium neonatale	60.8210576965008
sample_37	Bacteria	Bacteroidetes	NA	NA	NA	NA	Bacteroidetes bacterium HGW-Bacteroidetes-8	3.41052659980378
sample_37	Bacteria	Thermotogae	Thermotogae	Thermotogales	Fervidobacteriaceae	Fervidobacterium	Fervidobacterium islandicum	1.70526329990189
sample_37	Bacteria	Chloroflexi	Anaerolineae	NA	NA	NA	Anaerolineae bacterium	5.68421099967297
sample_37	Bacteria	Proteobacteria	Betaproteobacteria	Rhodocyclales	Zoogloeaceae	Thauera	Thauera terpenica	3.41052659980378
sample_37	Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	Ruminococcus	Ruminococcus sp. AF17-1AC	24.4421072985938
sample_37	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella	Klebsiella sp. AA405	2.84210549983649
sample_37	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Marinobacteraceae	Marinobacter	Marinobacter excellens	0.568421099967297
sample_37	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Leuconostoc	Leuconostoc kimchii	29.5578971982995
sample_37	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Weeksellaceae	Chryseobacterium	Chryseobacterium sp. ERMR1:04	9.09473759947676
sample_37	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus sp. AS14	7.38947429957487
sample_37	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Porphyromonas	Porphyromonas sp. 31_2	61.3894787964681
sample_37	Bacteria	Actinobacteria	Actinomycetia	Actinomycetales	Actinomycetaceae	Actinomyces	Actinomyces sp. HMSC035G02	5.68421099967297
sample_37	Bacteria	Firmicutes	Clostridia	Eubacteriales	Eubacteriaceae	Eubacterium	Eubacterium sp. OM08-24	56.8421099967297
sample_37	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Paenibacillus	Paenibacillus sp. BC26	4.54736879973838
sample_37	Archaea	Euryarchaeota	Methanococci	Methanococcales	Methanocaldococcaceae	Methanocaldococcus	Methanocaldococcus villosus	13.6421063992151
sample_37	Bacteria	Proteobacteria	Gammaproteobacteria	Aeromonadales	Aeromonadaceae	Aeromonas	Aeromonas schubertii	3.41052659980378
sample_37	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Capnocytophaga	Capnocytophaga sp. oral taxon 326	2.84210549983649
sample_37	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Gramella	Gramella gaetbulicola	3.41052659980378
sample_37	Bacteria	Actinobacteria	Actinomycetia	Propionibacteriales	Nocardioidaceae	Marmoricola	Marmoricola sp. Leaf446	3.97894769977108
sample_37	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Rhodanobacteraceae	Luteibacter	Luteibacter sp. OK325	6.25263209964027
sample_37	Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	Ruminococcus	Ruminococcus sp. AF18-29	86.9684282949965
sample_37	Bacteria	Firmicutes	NA	NA	NA	NA	Firmicutes bacterium HGW-Firmicutes-12	5.68421099967297
sample_37	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Desulfobacteraceae	Candidatus Magnetomorum	Candidatus Magnetomorum sp. HK-1	24.4421072985938
sample_37	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides faecichinchillae	273.978970184237
sample_37	Bacteria	Fibrobacteres	Fibrobacteria	Fibrobacterales	Fibrobacteraceae	Fibrobacter	Fibrobacter sp. UWB13	22.1684228987246
sample_37	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfarculales	Desulfarculaceae	Desulfocarbo	Desulfocarbo indianensis	10.2315797994114
sample_37	Bacteria	Tenericutes	NA	Mycoplasmoidales	Mycoplasmoidaceae	Malacoplasma	Malacoplasma penetrans	1.70526329990189
sample_37	Bacteria	Proteobacteria	Alphaproteobacteria	Hyphomonadales	Hyphomonadaceae	Hirschia	Hirschia sp.	2.27368439986919
sample_37	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Weeksellaceae	Chryseobacterium	Chryseobacterium taklimakanense	115.957904393329
sample_37	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	NA	NA	Bacteroidales bacterium 36-12	89.2421126948657
sample_37	Bacteria	Firmicutes	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	Clostridium tetani	28.9894760983322
sample_37	Bacteria	Firmicutes	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	Clostridium sp. CAG:242	56.2736888967624
sample_37	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Weeksellaceae	Chryseobacterium	Chryseobacterium sp. VAUSW3	14.7789485991497
sample_37	Bacteria	Firmicutes	Clostridia	Eubacteriales	Lachnospiraceae	Tyzzerella	Tyzzerella sp.	98.3368502943425
sample_37	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Sphingobacteriaceae	Sphingobacterium	Sphingobacterium athyrii	2.27368439986919
sample_37	Bacteria	Actinobacteria	Actinomycetia	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium pseudolongum	13.6421063992151
